,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-10 09:30:00-05:00,68.0,68.0,68.0,68.0,0,0,0
2020-12-10 13:30:00-05:00,146.0,165.0,141.25,145.3498992919922,50865205,0,0
2020-12-10 14:30:00-05:00,145.17999267578125,149.88999938964844,143.11000061035156,149.64549255371094,11846521,0,0
2020-12-10 15:30:00-05:00,149.69000244140625,149.8000030517578,144.0,144.11000061035156,6700916,0,0
2020-12-11 09:30:00-05:00,146.5500030517578,151.5,144.52000427246094,148.72540283203125,9406641,0,0
2020-12-11 10:30:00-05:00,148.69149780273438,150.49000549316406,147.33999633789062,149.6999969482422,3516314,0,0
2020-12-11 11:30:00-05:00,149.73779296875,150.5,144.3000030517578,145.2198944091797,3910837,0,0
2020-12-11 12:30:00-05:00,145.18519592285156,146.60000610351562,142.52999877929688,145.3699951171875,1953724,0,0
2020-12-11 13:30:00-05:00,145.47210693359375,147.4600067138672,144.25999450683594,147.07000732421875,1066342,0,0
2020-12-11 14:30:00-05:00,147.093994140625,147.27000427246094,135.10000610351562,140.36399841308594,5097982,0,0
2020-12-11 15:30:00-05:00,140.3699951171875,141.41000366210938,138.5,139.2489013671875,1755741,0,0
2020-12-14 09:30:00-05:00,135.0,135.3000030517578,125.375,129.2200927734375,7621779,0,0
2020-12-14 10:30:00-05:00,129.16000366210938,130.33999633789062,126.44000244140625,126.6500015258789,2746922,0,0
2020-12-14 11:30:00-05:00,126.66000366210938,128.75,125.16010284423828,127.07499694824219,2145117,0,0
2020-12-14 12:30:00-05:00,127.09929656982422,128.5,126.02010345458984,127.55000305175781,977892,0,0
2020-12-14 13:30:00-05:00,127.54000091552734,129.99000549316406,127.30000305175781,129.61500549316406,1136375,0,0
2020-12-14 14:30:00-05:00,129.63999938964844,131.22999572753906,128.0,129.83999633789062,1346247,0,0
2020-12-14 15:30:00-05:00,129.88499450683594,129.97999572753906,128.30999755859375,129.9636993408203,861432,0,0
2020-12-15 09:30:00-05:00,126.69000244140625,127.5999984741211,121.5,123.11000061035156,4064863,0,0
2020-12-15 10:30:00-05:00,123.11000061035156,127.47000122070312,123.0199966430664,124.01499938964844,1998833,0,0
2020-12-15 11:30:00-05:00,124.11000061035156,124.47429656982422,122.01000213623047,123.94999694824219,1302472,0,0
2020-12-15 12:30:00-05:00,123.97000122070312,124.3499984741211,123.0,123.875,665280,0,0
2020-12-15 13:30:00-05:00,123.8895034790039,123.98999786376953,123.2699966430664,123.58000183105469,637207,0,0
2020-12-15 14:30:00-05:00,123.58460235595703,124.8582992553711,123.0000991821289,124.30000305175781,1030070,0,0
2020-12-15 15:30:00-05:00,124.21499633789062,125.1500015258789,124.00980377197266,124.68000030517578,1106185,0,0
2020-12-16 09:30:00-05:00,125.83000183105469,135.36000061035156,124.91000366210938,133.193603515625,5186791,0,0
2020-12-16 10:30:00-05:00,133.22000122070312,139.89999389648438,133.16000366210938,139.3791961669922,4005479,0,0
2020-12-16 11:30:00-05:00,139.36000061035156,140.97999572753906,137.16000366210938,140.1230010986328,2564813,0,0
2020-12-16 12:30:00-05:00,140.22979736328125,140.89999389648438,139.72999572753906,140.00010681152344,1741915,0,0
2020-12-16 13:30:00-05:00,140.0,142.0,138.16000366210938,138.73500061035156,1871507,0,0
2020-12-16 14:30:00-05:00,138.6221923828125,139.906494140625,137.10000610351562,137.68539428710938,1434241,0,0
2020-12-16 15:30:00-05:00,137.75,138.5,135.0,138.10000610351562,1951286,0,0
2020-12-17 09:30:00-05:00,143.0,147.89999389648438,142.6699981689453,144.50999450683594,4137005,0,0
2020-12-17 10:30:00-05:00,144.60169982910156,148.5,144.02000427246094,146.75,2081082,0,0
2020-12-17 11:30:00-05:00,146.74000549316406,149.5,145.72000122070312,147.9499969482422,1703867,0,0
2020-12-17 12:30:00-05:00,148.08999633789062,149.49000549316406,147.75,148.99989318847656,1334714,0,0
2020-12-17 13:30:00-05:00,148.8466033935547,152.4499053955078,148.3300018310547,149.7449951171875,2684764,0,0
2020-12-17 14:30:00-05:00,149.72000122070312,150.32000732421875,148.0,148.74940490722656,1560851,0,0
2020-12-17 15:30:00-05:00,148.6699981689453,150.60000610351562,147.0,147.2825927734375,1225727,0,0
2020-12-18 09:30:00-05:00,150.44970703125,159.0,150.3000030517578,153.48989868164062,5115012,0,0
2020-12-18 10:30:00-05:00,153.42999267578125,154.6999969482422,151.11000061035156,152.27000427246094,1737847,0,0
2020-12-18 11:30:00-05:00,152.27000427246094,156.97999572753906,151.07000732421875,156.3000030517578,1235384,0,0
2020-12-18 12:30:00-05:00,156.2904052734375,158.10000610351562,155.22999572753906,155.9698944091797,1374163,0,0
2020-12-18 13:30:00-05:00,155.84039306640625,158.4499969482422,155.79010009765625,158.3699951171875,1010654,0,0
2020-12-18 14:30:00-05:00,158.31500244140625,158.77000427246094,154.70010375976562,154.77499389648438,1313398,0,0
2020-12-18 15:30:00-05:00,154.80999755859375,157.97999572753906,153.92779541015625,157.47000122070312,1123127,0,0
2020-12-21 09:30:00-05:00,155.4033966064453,155.55999755859375,145.11000061035156,146.75,3830213,0,0
2020-12-21 10:30:00-05:00,146.75,152.44000244140625,146.33999633789062,150.97999572753906,1662111,0,0
2020-12-21 11:30:00-05:00,150.6300048828125,155.5,150.01499938964844,155.4499053955078,1264376,0,0
2020-12-21 12:30:00-05:00,155.39999389648438,171.32000732421875,155.0500030517578,170.3699951171875,2957041,0,0
2020-12-21 13:30:00-05:00,170.49339294433594,172.0,164.16529846191406,167.80740356445312,4271981,0,0
2020-12-21 14:30:00-05:00,167.64999389648438,168.1999969482422,161.5500030517578,161.9001007080078,2211777,0,0
2020-12-21 15:30:00-05:00,161.9001007080078,164.39990234375,160.39999389648438,162.8699951171875,1418491,0,0
2020-12-22 09:30:00-05:00,170.0,174.97000122070312,165.10000610351562,168.71249389648438,3844724,0,0
2020-12-22 10:30:00-05:00,168.625,171.5,164.10000610351562,164.5283966064453,1501875,0,0
2020-12-22 11:30:00-05:00,164.76600646972656,168.6699981689453,161.0500030517578,168.27000427246094,1553376,0,0
2020-12-22 12:30:00-05:00,168.2899932861328,170.0,165.50999450683594,167.747802734375,1043713,0,0
2020-12-22 13:30:00-05:00,167.77000427246094,168.5,165.55999755859375,166.0,526051,0,0
2020-12-22 14:30:00-05:00,165.91000366210938,166.60000610351562,164.32000732421875,164.75,589466,0,0
2020-12-22 15:30:00-05:00,164.80999755859375,165.5399932861328,162.2100067138672,163.13999938964844,734489,0,0
2020-12-23 09:30:00-05:00,162.81370544433594,167.99000549316406,155.5,161.93499755859375,2273504,0,0
2020-12-23 10:30:00-05:00,161.83999633789062,162.0399932861328,157.02999877929688,158.0,1191157,0,0
2020-12-23 11:30:00-05:00,158.0325927734375,161.83999633789062,157.86000061035156,159.8249969482422,639529,0,0
2020-12-23 12:30:00-05:00,159.8249969482422,162.4698944091797,158.8000946044922,160.9199981689453,667854,0,0
2020-12-23 13:30:00-05:00,160.85000610351562,161.02499389648438,158.8800048828125,160.68499755859375,369107,0,0
2020-12-23 14:30:00-05:00,160.74000549316406,161.2100067138672,159.38999938964844,160.0500030517578,273793,0,0
2020-12-23 15:30:00-05:00,160.02000427246094,160.91000366210938,158.0,158.19000244140625,385786,0,0
2020-12-24 09:30:00-05:00,159.16000366210938,162.7899932861328,156.1999969482422,159.69000244140625,1537225,0,0
