Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-01-11,42.22436150629602,42.5877532358605,41.91415029119781,42.57002639770508,4029900,0.0,0
2017-01-12,42.37504543101491,42.50799166910937,41.67485041481656,42.0648307800293,4387500,0.0,0
2017-01-13,42.30413461489578,42.685253218898815,42.135734707960324,42.3129997253418,4780600,0.0,0
2017-01-17,41.99391500352833,42.06481896772484,41.10759347425786,41.15190887451172,5231600,0.0,0
2017-01-18,41.1873661955014,41.22281649021567,40.29217947825573,40.974647521972656,8422000,0.0,0
2017-01-19,41.08101253183624,41.267142672430275,39.60971853443819,39.74266815185547,12816600,0.0,0
2017-01-20,39.60971095039662,39.96424094159496,39.19314209894442,39.49449157714844,13056500,0.0,0
2017-01-23,39.36154140769923,39.671752609660125,38.86520010351327,38.88292694091797,8209200,0.0,0
2017-01-24,39.060196268902814,39.73380264084554,38.90065809560317,39.55653762817383,6029900,0.0,0
2017-01-25,39.92879489449427,40.079471352906666,39.35268777504482,39.804710388183594,7333800,0.0,0
2017-01-26,39.928795066225064,40.044017843030204,39.65403748136949,39.85789108276367,6700000,0.0,0
2017-01-27,39.90239410268793,40.018102365598544,39.59086323731111,39.857887268066406,5863700,0.19,0
2017-01-30,39.617558597545106,39.77777367071503,39.368336659456006,39.759971618652344,6221500,0.0,0
2017-01-31,39.63536785218358,39.92909667150319,39.519659585840884,39.813385009765625,6420600,0.0,0
2017-02-01,40.11601375615062,40.4008398543635,39.964701376960306,40.071510314941406,9078500,0.0,0
2017-02-02,39.74217253486665,40.133807489854,39.608658843528524,39.87568283081055,5359300,0.0,0
2017-02-03,40.43644088664065,40.872579330836075,40.22281963154875,40.65005874633789,6938400,0.0,0
2017-02-06,40.356332983609285,40.899283748247676,40.32072887550964,40.64115905761719,3915000,0.0,0
2017-02-07,40.82807565629889,40.881481818610894,40.35633310642415,40.45424270629883,3584800,0.0,0
2017-02-08,40.23172418873571,40.34743584865545,39.97359948406661,40.17831802368164,4602000,0.0,0
2017-02-09,40.17831857536233,40.62335977073923,40.17831857536233,40.498748779296875,4378500,0.0,0
