Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-02-01,143.65733196652943,156.52205283459904,140.27269829334293,154.12879943847656,14301900.0,0.0,0
2012-03-01,153.3697598371948,161.6338494308038,148.61422902478657,158.69842529296875,12316400.0,0.0,0
2012-04-01,162.09344464630107,163.3967463301466,143.59746872000045,149.5130615234375,15297500.0,0.0,0
2012-05-01,149.32582471466074,150.80863248881573,125.06252675089911,133.2959747314453,48375500.0,0.0,0
2012-06-01,131.16545129739873,138.64969085700852,126.98239145106416,132.53118896484375,23116200.0,0.0,0
2012-07-01,133.73914254986255,139.36247103409173,129.04516599803074,134.0935516357422,16093200.0,0.0,0
2012-08-01,134.4873694073554,142.8199804424687,130.73848699806135,138.90570068359375,10028100.0,0.0,0
2012-09-01,140.35399756518524,147.31213231645899,139.23402216067763,141.62489318847656,11590400.0,0.0,0
2012-10-01,142.6337070403118,152.57048277559514,139.39293317965326,150.6641387939453,19971900.0,0.0,0
2012-11-01,150.53700030680588,157.97171106549987,147.1055897473359,156.5101776123047,15133200.0,0.0,0
2012-12-01,158.5808371711658,168.00940438591513,152.2657779794473,165.4481658935547,12960500.0,0.0,0
2013-01-01,168.5777041349322,190.98856647092185,167.0969937726462,189.11566162109375,18800000.0,0.0,0
2013-02-01,187.80297777762033,197.69577067736168,185.41782574534875,191.89295959472656,15648500.0,0.0,0
2013-03-01,190.62836129100268,207.75666757745813,187.1306705052463,205.60362243652344,15220800.0,0.0,0
2013-04-01,206.73905486774268,217.46691574710187,194.27828614932608,214.79905700683594,16656000.0,0.0,0
2013-05-01,213.8963200202561,240.3008923458506,210.11617741476553,225.03524780273438,14778300.0,0.0,0
2013-06-01,225.6316397725467,228.02546073314335,193.9236030327023,207.02110290527344,22636000.0,0.0,0
2013-07-01,208.9485927624638,234.26317892795126,205.20941335701488,228.69898986816406,15633400.0,0.0,0
2013-08-01,231.97581899344047,233.8575868224839,208.60790717926633,211.14666748046875,12053200.0,0.0,0
2013-09-01,216.34358878244987,233.0224489117996,211.7881385167826,220.93170166015625,13298000.0,0.0,0
2013-10-01,220.42557722263152,254.15886042738813,214.4495889273915,245.57858276367188,14141400.0,0.0,0
2013-11-01,245.6681870806018,252.95854668916627,240.32081551376106,247.16217041015625,9874400.0,0.0,0
