Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB,tr0,tr1,tr2,tr,upper_KC,lower_KC,squeeze_on,squeeze_off,value,pct_change,profitable?,colors
2018-10-22,136.47000122070312,140.89999389648438,136.02000427246094,139.9499969482422,1979300,0,0,142.83479745998412,,,4.8799896240234375,4.1299896240234375,0.75,4.8799896240234375,154.3791894010262,131.29040551894204,0.0,0.0,,2.325065859796527,1,yellow
2018-10-23,137.2100067138672,137.72000122070312,133.1300048828125,137.42999267578125,2004300,0,0,142.09851087760165,,,4.589996337890625,2.2299957275390625,6.8199920654296875,6.8199920654296875,153.9224992339854,130.2745225212179,0.0,0.0,,-1.8006461789298323,0,yellow
2018-10-24,140.8000030517578,140.97000122070312,134.16000366210938,134.2899932861328,1771100,0,0,141.07665679464836,,,6.80999755859375,3.540008544921875,3.269989013671875,6.80999755859375,153.13049895145215,129.02281463784456,0.0,0.0,,-2.284799211956723,0,yellow
2018-10-25,134.30999755859375,138.58999633789062,134.0,137.22000122070312,1664900,0,0,140.5893210927188,,,4.589996337890625,4.3000030517578125,0.2899932861328125,4.589996337890625,152.28851396481156,128.89012822062602,0.0,0.0,,2.1818512778739363,1,yellow
2018-10-26,134.49000549316406,136.6699981689453,133.13999938964844,134.82000732421875,1712400,0,0,139.88230293231925,,,3.529998779296875,0.5500030517578125,4.0800018310546875,4.0800018310546875,151.15848619299788,128.6061196716406,0.0,0.0,,-1.7490117148623585,0,yellow
2018-10-29,136.69000244140625,139.14999389648438,133.9499969482422,135.8800048828125,1726800,0,0,139.40486783666805,,,5.1999969482421875,4.329986572265625,0.8700103759765625,5.1999969482421875,150.5792405849581,128.230495088378,0.0,0.0,,0.7862316429375626,1,yellow
2018-10-30,135.36000061035156,142.6300048828125,135.1199951171875,142.1300048828125,2120700,0,0,139.72231480887146,,,7.510009765625,6.75,0.760009765625,7.510009765625,151.33251867295922,128.1121109447837,0.0,0.0,,4.599646581842709,1,yellow
2018-10-31,143.75,146.60000610351562,140.66000366210938,140.72999572753906,2360600,0,0,139.83725546152817,,,5.94000244140625,4.470001220703125,1.470001220703125,5.94000244140625,151.47736559667857,128.19714532637778,0.0,0.0,,-0.9850201274725578,0,yellow
2018-11-01,141.66000366210938,144.64999389648438,138.97000122070312,144.1699981689453,1665000,0,0,140.32233540485495,,,5.67999267578125,3.9199981689453125,1.7599945068359375,5.67999267578125,151.93200186673914,128.71266894297077,0.0,0.0,,2.444398881434129,1,yellow
2018-11-02,145.3699951171875,145.4499969482422,140.0399932861328,142.02000427246094,1499300,0,0,140.50927555868168,149.77995772794762,131.23859338941574,5.410003662109375,1.279998779296875,4.1300048828125,5.410003662109375,152.03462105146733,128.98393006589603,1.0,0.0,,-1.4912907843453782,0,yellow
2018-11-05,143.27999877929688,143.83999633789062,139.14999389648438,142.1999969482422,1515100,0,0,140.69272143315348,148.8744879808396,132.51095488546736,4.69000244140625,1.8199920654296875,2.8700103759765625,4.69000244140625,151.99256356324892,129.39287930305804,1.0,0.0,,0.12673755130716557,1,yellow
2018-11-06,141.8300018310547,143.60000610351562,139.9199981689453,141.1300048828125,1402400,0,0,140.73954630179776,147.67595643966507,133.80313616393045,3.6800079345703125,1.4000091552734375,2.279998779296875,3.6800079345703125,151.63106103108038,129.84803157251514,1.0,0.0,,-0.7524557583634461,0,yellow
2018-11-07,141.77000427246094,144.55999755859375,139.67999267578125,143.22999572753906,1706400,0,0,141.00310542014157,148.0418692582446,133.96434158203854,4.8800048828125,3.42999267578125,1.45001220703125,4.8800048828125,151.77882418143378,130.22738665884935,1.0,0.0,,1.4879832580394936,1,yellow
2018-11-08,143.27000427246094,143.7899932861328,140.11000061035156,142.27000427246094,1516300,0,0,141.13577377221577,148.20916915566292,134.06237838876862,3.67999267578125,0.55999755859375,3.1199951171875,3.67999267578125,151.5658831111657,130.70566443326584,1.0,0.0,,-0.6702446999330203,0,yellow
2018-11-09,141.38999938964844,142.0,136.3800048828125,137.55999755859375,1693400,0,0,140.76483893373833,147.83562522368305,133.6940526437936,5.6199951171875,0.2700042724609375,5.8899993896484375,5.8899993896484375,151.33014347024528,130.1995343972314,1.0,0.0,,-3.3106112127803566,0,yellow
2018-11-12,137.27999877929688,138.36000061035156,134.66000366210938,135.4199981689453,1739600,0,0,140.21506101736742,147.36640445722557,133.06371757750927,3.6999969482421875,0.8000030517578125,2.899993896484375,3.6999969482421875,150.46625440275292,129.9638676319819,1.0,0.0,,-1.5556843760024863,0,yellow
2018-11-13,135.52999877929688,140.35000610351562,134.64999389648438,138.6999969482422,1835300,0,0,140.06039841761952,146.46604187197437,133.65475496326468,5.70001220703125,4.9300079345703125,0.7700042724609375,5.70001220703125,150.42465520167622,129.69614163356283,1.0,0.0,,2.422093356702648,1,yellow
2018-11-14,140.8699951171875,144.07000732421875,138.3800048828125,140.1300048828125,2621600,0,0,140.0674557605447,146.20431624537426,133.93059527571515,5.69000244140625,5.3700103759765625,0.3199920654296875,5.69000244140625,150.53093360126107,129.60397791982834,1.0,0.0,,1.0310079062971766,1,yellow
2018-11-15,138.3300018310547,139.97999572753906,134.6999969482422,139.8300018310547,1850400,0,0,140.04352768345302,145.99276017253658,134.09429519436947,5.279998779296875,0.1500091552734375,5.4300079345703125,5.4300079345703125,150.54547983355553,129.5415755333505,1.0,0.0,,-0.21408908963408413,0,yellow
2018-11-16,138.0800018310547,138.0800018310547,134.35000610351562,134.52999877929688,1788100,0,0,139.49098921231015,145.71814142626803,133.26383699835228,3.7299957275390625,1.75,5.4799957275390625,5.4799957275390625,150.0371126943599,128.9448657302604,1.0,0.0,,-3.790318946116711,0,yellow
2018-11-19,134.5,135.8800048828125,126.62000274658203,126.98999786376953,2698700,0,0,138.244406138434,146.50145779113348,129.9873544857345,9.260002136230469,1.350006103515625,7.909996032714844,9.260002136230469,149.55526983348315,126.93354244338484,1.0,0.0,,-5.604698568307498,0,yellow
2018-11-20,119.44999694824219,124.94999694824219,118.5199966430664,121.38999938964844,3049400,0,0,136.5712030019113,147.84468040399136,125.29772559983124,6.430000305175781,2.0400009155273438,8.470001220703125,8.470001220703125,148.41924884043226,124.72315716339035,1.0,0.0,,-4.4097949195404995,0,yellow
2018-11-21,122.19000244140625,124.62999725341797,121.87000274658203,123.87999725341797,1888100,0,0,135.31636150395977,148.11682051548308,122.51590249243645,2.7599945068359375,3.2399978637695312,0.48000335693359375,3.2399978637695312,146.65444547917994,123.97827752873961,0.0,1.0,,2.0512380560913535,1,yellow
2018-11-23,122.5,124.01000213623047,120.61000061035156,120.86000061035156,841400,0,0,133.89216997947707,148.63405312559863,119.15028683335552,3.4000015258789062,0.1300048828125,3.2699966430664062,3.4000015258789062,144.80089495316918,122.98344500578499,0.0,1.0,,-2.4378404181657154,0,yellow
2018-11-26,122.04000091552734,125.41999816894531,121.87000274658203,123.76000213623047,3322100,0,0,132.89724511827546,148.68063431209558,117.11385592445535,3.5499954223632812,4.55999755859375,1.0100021362304688,4.55999755859375,143.6373583907311,122.15713184581983,0.0,1.0,,2.3994717120914277,1,yellow
2018-11-27,122.9000015258789,124.33999633789062,121.4000015258789,122.7699966430664,1465000,0,0,131.90573478559304,148.73641427260554,115.07505529858055,2.9399948120117188,0.5799942016601562,2.3600006103515625,2.9399948120117188,142.18924799589857,121.62222157528751,0.0,1.0,,-0.7999397835128486,0,yellow
2018-11-28,123.94000244140625,129.2899932861328,123.94000244140625,128.99000549316406,2213300,0,0,131.62102905432323,148.33567940653006,114.90637870211638,5.3499908447265625,6.519996643066406,1.1700057983398438,6.519996643066406,142.1627240629576,121.07933404568885,0.0,1.0,,5.066391643050472,1,yellow
2018-11-29,128.02999877929688,130.44000244140625,126.83999633789062,129.4600067138672,2087000,0,0,131.41052313408971,148.00425668470902,114.81678958347041,3.600006103515625,1.4499969482421875,2.1500091552734375,3.600006103515625,141.6400839317354,121.18096233644404,0.0,1.0,,0.3643702617936784,1,yellow
2018-11-30,129.25,133.25999450683594,129.25,132.5500030517578,2660400,0,0,131.52127966965648,147.40917225821036,115.63338708110261,4.0099945068359375,3.79998779296875,0.2100067138671875,4.0099945068359375,141.54496666147986,121.49759267783311,0.0,1.0,,2.386834680705796,1,yellow
2018-12-03,137.0,140.0800018310547,134.10000610351562,139.88999938964844,3654000,0,0,132.33312042108562,148.00433343214243,116.66190741002882,5.9799957275390625,7.529998779296875,1.5500030517578125,7.529998779296875,142.82499847596975,121.84124236620148,0.0,1.0,,5.537530116106093,1,yellow
2018-12-04,139.5,139.5800018310547,131.32000732421875,133.6199951171875,3244300,0,0,132.45773810966244,147.55988026341475,117.35559595591015,8.259994506835938,0.30999755859375,8.569992065429688,8.569992065429688,143.5663779044815,121.3490983148434,0.0,1.0,-4.226542580056504,-4.482096146842151,0,yellow
2018-12-06,133.0,134.7100067138672,126.55999755859375,131.44000244140625,5622300,0,0,132.3593405378705,146.9560298895425,117.76265118619853,8.150009155273438,1.0900115966796875,7.05999755859375,8.150009155273438,143.94870194105997,120.76997913468105,0.0,1.0,-3.392234984673724,-1.6314868698126705,0,yellow
2018-12-07,132.0,136.25999450683594,113.61000061035156,113.87000274658203,8058700,0,0,130.5743178017201,146.42147680034236,114.72715880309784,22.649993896484375,4.8199920654296875,17.830001831054688,22.649993896484375,145.28001352196196,115.86862208147824,0.0,1.0,-5.3647111503387634,-13.367315405107838,0,red
2018-12-10,113.3499984741211,116.58999633789062,112.37000274658203,115.01000213623047,3938200,0,0,129.0736452906387,145.4809188346242,112.6663717466532,4.219993591308594,2.7199935913085938,1.5,4.219993591308594,143.20100337348987,114.9462872077875,0.0,1.0,-6.449064176194284,1.0011410926067166,1,red
2018-12-11,117.02999877929688,119.93000030517578,115.80000305175781,116.8499984741211,3047000,0,0,127.89646012668669,144.77780088914335,111.01511936423003,4.129997253417969,4.9199981689453125,0.7900009155273438,4.9199981689453125,141.62863646881726,114.16428378455612,0.0,1.0,-6.953693214147451,1.599857667780169,1,red
2018-12-12,120.20999908447266,123.52999877929688,118.5,122.6500015258789,4589200,0,0,127.39174351395532,144.13600740444207,110.64747962346857,5.029998779296875,6.680000305175781,1.6500015258789062,6.680000305175781,141.0896583892628,113.69382863864784,0.0,1.0,-6.650257322167249,4.963631260159884,1,yellow
2018-12-13,122.98999786376953,125.80000305175781,118.1500015258789,120.19999694824219,4675300,0,0,126.70055331428978,142.96003741705965,110.4410692115199,7.650001525878906,3.1500015258789062,4.5,7.650001525878906,140.54578285115534,112.85532377742422,0.0,1.0,-6.870578453680691,-1.9975577229159436,0,red
2018-12-14,118.43000030517578,122.1500015258789,117.61000061035156,119.12000274658203,2954000,0,0,125.97262943851717,141.33213482768633,110.61312404934802,4.540000915527344,1.9500045776367188,2.589996337890625,4.540000915527344,139.38014474037305,112.5651141366613,0.0,1.0,-6.867751612375219,-0.8984976947422063,0,yellow
2018-12-17,119.83000183105469,122.0,117.5,118.87000274658203,3901500,0,0,125.29113470493485,139.4577421696854,111.1245272401843,4.5,2.8799972534179688,1.6200027465820312,4.5,138.29417671843828,112.28809269143142,0.0,1.0,-6.452526191179224,-0.20987239274318226,0,yellow
2018-12-18,120.0199966430664,122.41000366210938,118.37999725341797,119.19999694824219,3708800,0,0,124.70710759026649,138.31283759451702,111.10137758601597,4.030006408691406,3.5400009155273438,0.4900054931640625,4.030006408691406,137.25692247467302,112.15729270585996,0.0,1.0,-5.8386926697695785,0.27760931608933337,1,yellow
2018-12-19,119.5199966430664,120.7699966430664,114.1500015258789,115.70999908447266,2759200,0,0,123.8450064252832,137.86955597897347,109.82045687159295,6.6199951171875,1.5699996948242188,5.049995422363281,6.6199951171875,136.45805420758072,111.23195864298569,0.0,1.0,-6.166476476439394,-2.9278506318124564,0,red
2018-12-20,114.83000183105469,118.20999908447266,111.33999633789062,115.01000213623047,3271600,0,0,122.99893022355076,137.5078612201255,108.48999922697601,6.870002746582031,2.5,4.370002746582031,6.870002746582031,135.71515508638277,110.28270536071875,0.0,1.0,-6.947201068977648,-0.6049580449232983,0,red
2018-12-21,116.76000213623047,119.75,113.52999877929688,113.73999786376953,5420500,0,0,122.11272307913751,137.21596318452367,107.00948297375136,6.220001220703125,4.739997863769531,1.4800033569335938,6.220001220703125,134.80367506345402,109.42177109482101,0.0,1.0,-8.149682638877707,-1.1042554985405628,0,red
2018-12-24,112.20999908447266,115.88999938964844,110.70999908447266,113.26000213623047,1627000,0,0,121.26579879727662,136.93357005911807,105.59802753543515,5.180000305175781,2.1500015258789062,3.029998779296875,5.180000305175781,133.7436059739649,108.78799162058833,0.0,1.0,-9.076362972685882,-0.42201137379479503,0,red
2018-12-26,114.12999725341797,122.73999786376953,114.0999984741211,122.66000366210938,2557300,0,0,121.39912258149458,137.053008703159,105.74523645983017,8.639999389648438,9.479995727539062,0.839996337890625,9.479995727539062,134.46935277077577,108.32889239221339,0.0,1.0,-8.56611800119249,8.299489094634204,1,yellow
2018-12-27,120.63999938964844,124.18000030517578,118.69000244140625,123.33999633789062,1950300,0,0,121.5846505593993,137.24464703293265,105.92465408586594,5.489997863769531,1.5199966430664062,3.970001220703125,5.489997863769531,134.46394130162273,108.70535981717586,0.0,1.0,-7.779104624603853,0.5543719676174286,1,yellow
2018-12-28,124.4000015258789,125.37000274658203,120.63999938964844,121.4000015258789,2167000,0,0,121.56700617985729,136.90609943737616,106.22791292233842,4.730003356933594,2.0300064086914062,2.6999969482421875,4.730003356933594,134.13408814135806,108.99992421835651,0.0,1.0,-7.496454713463523,-1.5728837924537387,0,yellow
2018-12-31,123.12000274658203,123.33999633789062,120.55999755859375,121.61000061035156,1447300,0,0,121.57111326189458,136.4908881533345,106.65133837045464,2.779998779296875,1.9399948120117188,0.8400039672851562,2.779998779296875,133.49864600288066,109.6435805209085,0.0,1.0,-6.666825944758699,0.1729811217736188,1,yellow
2019-01-02,118.88999938964844,124.58999633789062,118.27999877929688,123.3499984741211,2085800,0,0,121.7409939941274,135.76680796297492,107.71518002527988,6.30999755859375,2.9799957275390625,3.3300018310546875,6.30999755859375,133.73170610817377,109.75028188008102,0.0,1.0,-5.504597223810067,1.430801624074185,1,yellow
2019-01-03,121.8499984741211,126.12000274658203,120.31999969482422,124.36000061035156,2896800,0,0,121.99103990160182,133.02283425648002,110.95924554672362,5.8000030517578125,2.7700042724609375,3.029998779296875,5.8000030517578125,133.94611624993183,110.03596355327181,1.0,0.0,-3.898866234400003,0.8188100111264918,1,yellow
2019-01-04,125.8499984741211,129.57000732421875,125.30999755859375,128.5500030517578,2184600,0,0,122.61710009854033,132.53319274974788,112.70100744733278,4.260009765625,5.2100067138671875,0.9499969482421875,5.2100067138671875,134.4322073665518,110.80199283052885,1.0,0.0,-0.9207534683943077,3.369252509522336,1,yellow
2019-01-07,129.3300018310547,135.10000610351562,129.3300018310547,134.10000610351562,2860000,0,0,123.71292261236033,134.32167546267158,113.1041697620491,5.7700042724609375,6.5500030517578125,0.779998779296875,6.5500030517578125,135.6451567797936,111.78068844492704,1.0,0.0,2.5503718983022967,4.317388502529429,1,cyan
2019-01-08,135.52000427246094,137.17999267578125,133.6699981689453,135.86000061035156,2322600,0,0,124.87190426644352,137.16728084192204,112.57652769096502,3.5099945068359375,3.079986572265625,0.4300079345703125,3.5099945068359375,136.3564660516786,113.38734248120845,0.0,1.0,5.871945089240048,1.312449236935409,1,cyan
2019-01-09,137.5,137.50999450683594,134.63999938964844,136.0,3339000,0,0,125.93347737595892,139.50588050388225,112.36107424803559,2.8699951171875,1.649993896484375,1.220001220703125,2.8699951171875,136.89463127485723,114.9723234770606,0.0,1.0,7.482746815712989,0.10304680481341144,1,cyan
2019-01-10,131.02999877929688,132.41000366210938,129.5,131.61000061035156,3402100,0,0,126.47490824087805,140.4018979875206,112.54791849423549,2.910003662109375,3.589996337890625,6.5,6.5,137.62179053631874,115.32802594543735,0.0,1.0,8.137701162079463,-3.2279407276826766,0,cyan
2019-01-11,130.97000122070312,133.14999389648438,130.57000732421875,132.16000366210938,2949700,0,0,127.01707940089497,141.5266443339996,112.50751446779034,2.579986572265625,1.5399932861328125,1.0399932861328125,2.579986572265625,137.61868635031186,116.41547245147808,0.0,1.0,8.814306847070023,0.417903692126087,1,cyan
2019-01-14,136.63999938964844,145.0,135.3800048828125,139.72999572753906,7152000,0,0,128.22931717422026,144.34235433888753,112.11628000955297,9.6199951171875,12.839996337890625,3.220001220703125,12.839996337890625,140.2040005767393,116.25463377170122,0.0,1.0,10.73976142769246,5.727899406528247,1,cyan
2019-01-15,139.36000061035156,141.64999389648438,138.50999450683594,141.1300048828125,2619600,0,0,129.45931628864074,146.97577682856348,111.94285574871799,3.1399993896484375,1.9199981689453125,1.220001220703125,3.1399993896484375,140.9155066870829,118.00312589019856,0.0,1.0,12.385377283875828,1.00193888075637,1,cyan
2019-01-16,142.36000061035156,143.25,141.3699951171875,142.24000549316406,1783500,0,0,130.67774564886318,149.3862144939431,111.96927680378327,1.8800048828125,2.1199951171875,0.239990234375,2.1199951171875,141.47700284036344,119.87848845736293,0.0,1.0,13.795409268868283,0.78650929777353,1,cyan
2019-01-17,141.72999572753906,146.0399932861328,141.72999572753906,145.13999938964844,3012100,0,0,132.05635295227322,152.10905060763568,112.00365529691074,4.30999755859375,3.79998779296875,0.510009765625,4.30999755859375,142.65724423320188,121.45546167134455,0.0,1.0,15.383233457198086,2.0388032793093203,1,cyan
2019-01-18,147.52000427246094,152.17999267578125,147.07000732421875,152.07000732421875,3277100,0,0,133.9639799666481,155.8187817991902,112.10917813410603,5.1099853515625,7.0399932861328125,1.9300079345703125,7.0399932861328125,144.88151713406558,123.04644279923065,0.0,1.0,17.53528265316083,4.774705776293797,1,cyan
2019-01-22,150.52000427246094,151.66000366210938,148.32000732421875,149.47000122070312,1828200,0,0,135.44184063524114,157.7930809648396,113.09060030564268,3.339996337890625,0.410003662109375,3.75,3.75,146.0483671423804,124.83531412810187,0.0,1.0,18.470500826115764,-1.709742867291586,0,cyan
2019-01-23,151.42999267578125,151.72999572753906,147.75,149.85000610351562,1602100,0,0,136.8149688374517,158.92796078621188,114.7019768886915,3.9799957275390625,2.2599945068359375,1.720001220703125,3.9799957275390625,147.18067214514232,126.44926552976105,0.0,1.0,19.02021357893535,0.25423488305951203,1,cyan
2019-01-24,150.0,150.25999450683594,147.22999572753906,148.42999267578125,2033600,0,0,137.9218339927399,158.85529978787605,116.98836819760373,3.029998779296875,0.4099884033203125,2.6200103759765625,3.029998779296875,147.89577068530426,127.94789730017554,0.0,1.0,18.81539576719375,-0.9476232031338294,0,blue
2019-01-25,150.0,152.80999755859375,148.42999267578125,151.88999938964844,1731700,0,0,139.252867039079,160.59139128107134,117.91434279708668,4.3800048828125,4.3800048828125,0.0,4.3800048828125,149.11635990423434,129.38937417392367,0.0,1.0,18.627186081608592,2.331069786835438,1,blue
2019-01-28,150.33999633789062,150.77000427246094,148.6199951171875,149.6999969482422,1417000,0,0,140.24832682173138,161.38998023750642,119.10667340595634,2.1500091552734375,1.1199951171875,3.2700042724609375,3.2700042724609375,149.8094686423969,130.68718500106587,0.0,1.0,18.332794794781858,-1.4418345185374326,0,blue
2019-01-29,149.8300018310547,149.92999267578125,147.80999755859375,148.9499969482422,1297400,0,0,141.077430345622,161.25149771222925,120.90336297901473,2.1199951171875,0.2299957275390625,1.8899993896484375,2.1199951171875,150.15451658559604,132.00034410564794,0.0,1.0,17.724772477388917,-0.5010020142213523,0,blue
2019-01-30,150.13999938964844,150.39999389648438,148.22999572753906,148.61000061035156,1380000,0,0,141.79511014036217,160.54536179584989,123.04485848487445,2.1699981689453125,1.4499969482421875,0.720001220703125,2.1699981689453125,150.44129730959995,133.1489229711244,0.0,1.0,16.668681246922677,-0.22826206435490048,0,blue
2019-01-31,148.30999755859375,148.92999267578125,146.30999755859375,147.80999755859375,2517100,0,0,142.3681676223342,159.48410902157718,125.25222622309121,2.6199951171875,0.3199920654296875,2.3000030517578125,2.6199951171875,150.7045341497075,134.03180109496088,0.0,1.0,15.283430508697142,-0.5383238331687967,0,blue
2019-02-01,147.4499969482422,147.85000610351562,144.36000061035156,146.1199951171875,1749900,0,0,142.7256036351194,157.7956862193986,127.65552105084019,3.4900054931640625,0.040008544921875,3.4499969482421875,3.4900054931640625,150.93860488812544,134.51260238211336,0.0,1.0,13.494302300632498,-1.143361389162001,0,blue
2019-02-04,145.33999633789062,147.4499969482422,144.67999267578125,146.63999938964844,1689800,0,0,143.098515661561,156.6157100067352,129.5813213163868,2.7700042724609375,1.3300018310546875,1.44000244140625,2.7700042724609375,151.0684096851872,135.12862163793483,0.0,1.0,11.540323288783297,0.3558748219529395,1,blue
2019-02-05,147.5500030517578,151.57000732421875,146.67999267578125,146.88999938964844,2138500,0,0,143.45970787609525,156.21853801411535,130.70087773807515,4.8900146484375,4.9300079345703125,0.0399932861328125,4.9300079345703125,151.60150051251236,135.31791523967814,0.0,1.0,9.737870771770588,0.1704855435355812,1,blue
2019-02-06,146.9600067138672,147.27000427246094,143.47000122070312,145.75999450683594,1452900,0,0,143.67883687462702,155.7747891836044,131.58288456564964,3.8000030517578125,0.3800048828125,3.4199981689453125,3.8000030517578125,151.7713581180479,135.58631563120613,0.0,1.0,8.26387130835616,-0.7692864643664366,0,blue
2019-02-07,144.3300018310547,147.6699981689453,143.05999755859375,147.6300048828125,1803200,0,0,144.05522263527786,155.42372736680844,132.68671790374728,4.6100006103515625,1.910003662109375,2.6999969482421875,4.6100006103515625,152.25027624658853,135.8601690239672,0.0,1.0,7.271861098218257,1.2829380121092582,1,blue
2019-02-08,147.1300048828125,150.0,147.0,148.6199951171875,1450400,0,0,144.4900507200015,153.8160329080698,135.16406853193322,3.0,2.3699951171875,0.6300048828125,3.0,152.48549349597596,136.49460794402705,0.0,1.0,6.455362858876715,0.6705887703254199,1,blue
2019-02-11,149.6999969482422,151.92999267578125,149.27999877929688,149.7899932861328,1509200,0,0,144.9948994357221,151.56146630795084,138.42833256349334,2.649993896484375,3.30999755859375,0.660003662109375,3.30999755859375,152.8652670487075,137.12453182273669,1.0,0.0,5.377650778560417,0.7872414260428284,1,blue
2019-02-12,150.86000061035156,157.5500030517578,150.57000732421875,157.32000732421875,4021900,0,0,146.16891339379413,153.15186259968303,139.18596418790523,6.9799957275390625,7.760009765625,0.7800140380859375,7.760009765625,154.7348781670283,137.60294862055994,1.0,0.0,5.133367095441372,5.027047450160382,1,blue
2019-02-13,157.94000244140625,158.6699981689453,154.11000061035156,155.27000427246094,2090600,0,0,147.03581366803624,153.86509762420656,140.20652971186593,4.55999755859375,1.3499908447265625,3.2100067138671875,4.55999755859375,155.6521563093469,138.41947102672557,1.0,0.0,4.687379975696761,-1.303078411084091,0,blue
2019-02-14,153.50999450683594,156.4199981689453,152.35000610351562,154.85000610351562,1121000,0,0,147.78012323575302,154.33964922630926,141.22059724519679,4.0699920654296875,1.149993896484375,2.9199981689453125,4.0699920654296875,156.35315159020868,139.20709488129737,1.0,0.0,4.103596960436029,-0.2704953676746946,0,blue
2019-02-15,155.60000610351562,156.22999572753906,150.5399932861328,151.08999633789062,1925900,0,0,148.0953878610818,154.34706506503582,141.8437106571278,5.69000244140625,1.3799896240234375,4.3100128173828125,5.69000244140625,156.92364393807324,139.26713178409037,1.0,0.0,2.940907717509159,-2.428162491069885,0,blue
2019-02-19,149.17999267578125,149.8000030517578,145.52999877929688,147.57000732421875,2451500,0,0,148.04534607379742,154.2826853168551,141.80800683073974,4.2700042724609375,1.2899932861328125,5.55999755859375,5.55999755859375,157.08197771787755,139.0087144297173,1.0,0.0,1.4279284205348635,-2.3297300277908106,0,blue
2019-02-20,147.4499969482422,149.50999450683594,147.02999877929688,148.1199951171875,1396900,0,0,148.05245621941117,154.32542902796985,141.7794834108525,2.4799957275390625,1.9399871826171875,0.540008544921875,2.4799957275390625,156.71842655318721,139.38648588563512,1.0,0.0,0.6532109879859753,0.3726961887047908,1,blue
2019-02-21,147.47000122070312,149.11000061035156,147.0500030517578,148.11000061035156,977300,0,0,148.05793713481023,154.36131874817028,141.7545555214502,2.05999755859375,0.9900054931640625,1.0699920654296875,2.05999755859375,156.31057854548666,139.8052957241338,1.0,0.0,-0.1728743285547747,-0.006747574375787213,0,red
2019-02-22,148.6999969482422,149.36000061035156,147.5,149.25999450683594,966400,0,0,148.17242818644254,154.45820289075692,141.88665348212817,1.8600006103515625,1.25,0.6100006103515625,1.8600006103515625,156.01295841924608,140.33189795363901,1.0,0.0,-0.6085157924945275,0.7764458117246242,1,red
2019-02-25,150.1199951171875,151.50999450683594,148.0500030517578,148.5399932861328,1216900,0,0,148.20743698619134,154.40294403243755,142.01192993994513,3.459991455078125,2.25,1.209991455078125,3.459991455078125,155.9642713173974,140.4506026549853,1.0,0.0,-1.1554876277460444,-0.4823805756405508,0,red
