Date,Open,High,Low,Close,Adj Close,Volume
2021-02-16,250.99000549316406,252.66000366210938,248.82000732421875,249.72000122070312,247.87538146972656,561900
2021-02-17,247.72000122070312,251.8800048828125,246.35000610351562,248.10000610351562,246.26734924316406,632400
2021-02-18,247.0,247.14999389648438,242.0,244.19000244140625,242.38623046875,444900
2021-02-19,246.3800048828125,250.5,245.92999267578125,248.22999572753906,246.39639282226562,576300
2021-02-22,246.33999633789062,247.66000366210938,243.0800018310547,243.9499969482422,242.1479949951172,590500
2021-02-23,242.5,246.32000732421875,237.13999938964844,245.41000366210938,243.59722900390625,586000
2021-02-24,245.63999938964844,247.7100067138672,242.94000244140625,247.0399932861328,245.21517944335938,607700
2021-02-25,247.02999877929688,247.6199951171875,243.0500030517578,244.41000366210938,242.6046142578125,427700
2021-02-26,246.5,247.63999938964844,242.24000549316406,243.27999877929688,241.4829559326172,617200
2021-03-01,245.50999450683594,253.02999877929688,245.50999450683594,251.24000549316406,249.3841552734375,722600
2021-03-02,252.1300048828125,252.33999633789062,247.75,248.7100067138672,246.8728485107422,438100
2021-03-03,247.13999938964844,253.44000244140625,246.91000366210938,250.83999633789062,248.9871063232422,737300
2021-03-04,249.36000061035156,254.39999389648438,242.0500030517578,246.07000732421875,244.25234985351562,940900
2021-03-05,248.61000061035156,254.10000610351562,244.0,253.08999633789062,251.22048950195312,575300
2021-03-08,254.4499969482422,259.8999938964844,253.61000061035156,257.8699951171875,255.96517944335938,721600
2021-03-09,259.55999755859375,263.94000244140625,258.45001220703125,259.7200012207031,257.801513671875,746400
2021-03-10,260.3699951171875,265.1600036621094,259.010009765625,263.6600036621094,261.7124328613281,628200
2021-03-11,265.010009765625,268.20001220703125,262.69000244140625,264.25,262.2980651855469,743100
2021-03-12,265.0,265.239990234375,262.0199890136719,265.239990234375,263.2807312011719,644700
2021-03-15,264.0,265.05999755859375,260.20001220703125,265.05999755859375,263.1020812988281,553700
2021-03-16,265.17999267578125,265.17999267578125,257.0799865722656,258.3399963378906,256.43170166015625,861800
2021-03-17,258.6600036621094,261.760009765625,257.3299865722656,261.3299865722656,259.39959716796875,505400
2021-03-18,261.1700134277344,264.8699951171875,259.1499938964844,260.30999755859375,258.38714599609375,600000
2021-03-19,258.95001220703125,260.5199890136719,255.52999877929688,258.29998779296875,256.3919982910156,1027900
2021-03-22,259.3599853515625,263.1199951171875,256.5799865722656,261.8699951171875,259.9356384277344,666900
2021-03-23,260.9800109863281,263.45001220703125,257.1000061035156,258.7200012207031,256.80889892578125,605600
2021-03-24,260.0199890136719,265.989990234375,259.8999938964844,263.19000244140625,261.2458801269531,628300
2021-03-25,263.260009765625,265.3299865722656,256.6300048828125,264.6499938964844,262.6950988769531,523600
2021-03-26,266.69000244140625,274.1000061035156,266.0400085449219,273.54998779296875,271.52935791015625,761700
2021-03-29,273.0,275.42999267578125,270.2099914550781,270.32000732421875,268.3232116699219,619800
2021-03-30,269.739990234375,272.20001220703125,266.44000244140625,267.6400146484375,265.66302490234375,586900
2021-03-31,268.510009765625,270.1499938964844,264.3999938964844,265.44000244140625,263.4792785644531,734800
2021-04-01,266.6400146484375,266.9800109863281,261.55999755859375,263.44000244140625,261.4940490722656,784500
2021-04-05,265.989990234375,268.05999755859375,264.7200012207031,267.6600036621094,265.682861328125,684900
2021-04-06,266.32000732421875,267.8999938964844,261.8500061035156,262.9200134277344,260.9778747558594,738400
2021-04-07,261.3500061035156,262.6700134277344,259.44000244140625,261.2699890136719,259.3400573730469,647800
2021-04-08,260.9700012207031,262.17999267578125,259.25,261.0400085449219,259.11175537109375,452800
2021-04-09,263.1300048828125,265.0899963378906,257.1700134277344,264.5899963378906,262.6355285644531,506500
2021-04-12,264.0799865722656,266.7699890136719,263.5,265.0899963378906,263.1318359375,549800
2021-04-13,260.2699890136719,262.4800109863281,258.7799987792969,261.94000244140625,260.005126953125,604600
2021-04-14,262.760009765625,263.4599914550781,259.3599853515625,259.6000061035156,257.6824035644531,464200
2021-04-15,260.2799987792969,264.6000061035156,259.8599853515625,264.2799987792969,262.32781982421875,588800
2021-04-16,267.44000244140625,269.6199951171875,265.54998779296875,265.8500061035156,263.8862609863281,580200
2021-04-19,264.8999938964844,267.20001220703125,263.7699890136719,267.1000061035156,265.12701416015625,517500
2021-04-20,267.80999755859375,268.0,261.3599853515625,263.2200012207031,261.2756652832031,435100
2021-04-21,263.3299865722656,267.8900146484375,263.1499938964844,267.82000732421875,265.8417053222656,452100
2021-04-22,268.3699951171875,268.3699951171875,263.9599914550781,265.04998779296875,263.0921325683594,694700
2021-04-23,265.6700134277344,269.42999267578125,265.19000244140625,269.05999755859375,267.072509765625,682600
2021-04-26,268.8299865722656,272.54998779296875,266.1199951171875,267.4200134277344,265.4446716308594,558500
2021-04-27,268.79998779296875,270.4599914550781,266.5199890136719,268.6199951171875,266.6357727050781,701900
2021-04-28,266.9599914550781,269.55999755859375,263.3599853515625,266.25,264.28326416015625,738700
2021-04-29,269.4599914550781,271.760009765625,266.7900085449219,267.7699890136719,265.7920227050781,529100
2021-04-30,265.1099853515625,267.4599914550781,263.1499938964844,264.260009765625,262.3080139160156,613900
2021-05-03,266.79998779296875,266.79998779296875,260.5199890136719,261.1700134277344,259.2408142089844,708000
2021-05-04,259.69000244140625,263.44000244140625,258.2099914550781,262.6000061035156,260.6602478027344,606100
2021-05-05,264.07000732421875,268.4599914550781,262.3699951171875,266.5299987792969,264.56121826171875,991200
2021-05-06,267.0,268.6300048828125,264.79998779296875,268.5,266.51666259765625,579500
2021-05-07,267.30999755859375,271.2900085449219,265.94000244140625,270.67999267578125,268.6805419921875,616200
2021-05-10,271.0400085449219,274.1400146484375,270.3500061035156,270.80999755859375,268.8095703125,507800
2021-05-11,269.0199890136719,270.1700134277344,266.0,268.30999755859375,266.32806396484375,659800
2021-05-12,266.3800048828125,269.3900146484375,260.44000244140625,260.5400085449219,258.6154479980469,746200
2021-05-13,261.1099853515625,267.1300048828125,261.0,265.7099914550781,263.74725341796875,416400
2021-05-14,266.8800048828125,269.6400146484375,264.6300048828125,267.4599914550781,266.5577392578125,460800
2021-05-17,268.3599853515625,268.760009765625,262.3299865722656,264.94000244140625,264.0462646484375,502600
2021-05-18,264.6499938964844,264.6700134277344,260.42999267578125,261.3900146484375,260.50823974609375,783700
2021-05-19,257.82000732421875,259.70001220703125,253.3699951171875,258.4200134277344,257.5482482910156,780000
2021-05-20,258.7799987792969,260.1099853515625,256.510009765625,258.3500061035156,257.4784851074219,549100
2021-05-21,259.5299987792969,262.5,259.0,260.20001220703125,259.322265625,424000
2021-05-24,261.7300109863281,263.3500061035156,260.0299987792969,262.3900146484375,261.5048828125,415500
2021-05-25,262.75,264.8399963378906,259.9800109863281,260.5299987792969,259.651123046875,551800
2021-05-26,260.04998779296875,261.0,257.25,260.510009765625,259.6311950683594,623400
2021-05-27,263.8599853515625,265.6300048828125,262.2699890136719,263.0899963378906,262.2024841308594,1717300
2021-05-28,263.7300109863281,264.5400085449219,260.6199951171875,263.7200012207031,262.83038330078125,598500
2021-06-01,267.32000732421875,268.45001220703125,265.3699951171875,267.8900146484375,266.986328125,737400
2021-06-02,268.32000732421875,272.489990234375,267.2799987792969,271.82000732421875,270.9030456542969,751400
2021-06-03,270.8800048828125,275.010009765625,269.8299865722656,274.44000244140625,273.51422119140625,642000
2021-06-04,275.7200012207031,277.1400146484375,274.1199951171875,275.6199951171875,274.6902160644531,502200
2021-06-07,276.3699951171875,277.0,273.1700134277344,274.7300109863281,273.8032531738281,452400
2021-06-08,274.8999938964844,277.8900146484375,273.75,275.42999267578125,274.5008544921875,649400
2021-06-09,275.2300109863281,279.8800048828125,274.3500061035156,279.1499938964844,278.20831298828125,1061800
2021-06-10,280.20001220703125,281.80999755859375,278.5,281.6700134277344,280.7198181152344,892500
2021-06-11,282.9200134277344,284.2300109863281,280.2099914550781,284.1499938964844,283.1914367675781,1002700
2021-06-14,283.94000244140625,283.94000244140625,279.2200012207031,281.70001220703125,280.7497253417969,689900
2021-06-15,282.8399963378906,284.44000244140625,279.80999755859375,284.010009765625,283.05194091796875,708600
2021-06-16,284.0,285.92999267578125,281.2300109863281,283.1300048828125,282.1748962402344,1395200
2021-06-17,283.19000244140625,283.19000244140625,268.9700012207031,270.989990234375,270.0758361816406,933600
2021-06-18,267.2799987792969,272.2699890136719,266.7699890136719,271.7099914550781,270.79339599609375,1466300
2021-06-21,273.30999755859375,280.3299865722656,273.30999755859375,280.32000732421875,279.3743896484375,1244700
2021-06-22,281.1000061035156,285.67999267578125,278.4800109863281,285.17999267578125,284.21795654296875,1712800
2021-06-23,286.0,289.5199890136719,285.20001220703125,285.79998779296875,284.83587646484375,1808300
2021-06-24,287.6700134277344,287.6700134277344,283.04998779296875,285.510009765625,284.546875,715600
2021-06-25,286.4700012207031,289.3699951171875,284.3999938964844,285.6400146484375,284.67645263671875,1274100
2021-06-28,285.6700134277344,285.6700134277344,281.5299987792969,283.239990234375,282.2845153808594,924500
2021-06-29,284.3800048828125,285.07000732421875,282.32000732421875,283.5799865722656,282.62335205078125,747500
2021-06-30,282.5,286.54998779296875,281.7099914550781,286.0199890136719,285.0551452636719,597200
2021-07-01,288.010009765625,288.010009765625,284.7200012207031,285.29998779296875,284.3375549316406,543200
2021-07-02,285.7300109863281,286.07000732421875,283.2900085449219,285.2300109863281,284.267822265625,628500
2021-07-06,286.42999267578125,286.6700134277344,280.3500061035156,284.0,283.0419616699219,711600
2021-07-07,283.760009765625,293.20001220703125,282.6099853515625,291.9599914550781,290.97509765625,642000
2021-07-08,285.32000732421875,290.4800109863281,285.32000732421875,287.5,286.5301513671875,460100
2021-07-09,291.8800048828125,292.95001220703125,289.9800109863281,291.20001220703125,290.2176818847656,429400
2021-07-12,290.5,293.75,290.3999938964844,292.9100036621094,291.9219055175781,379000
2021-07-13,292.8900146484375,293.17999267578125,290.94000244140625,291.42999267578125,290.4468994140625,415100
2021-07-14,292.0899963378906,293.0799865722656,289.0899963378906,291.8800048828125,290.8953857421875,410200
2021-07-15,291.95001220703125,294.8500061035156,290.4800109863281,293.82000732421875,292.8288269042969,437900
2021-07-16,295.7099914550781,295.7099914550781,292.94000244140625,293.9200134277344,292.9284973144531,586300
2021-07-19,290.1199951171875,291.4599914550781,286.2200012207031,290.25,289.2708740234375,694300
2021-07-20,290.8399963378906,297.5799865722656,289.7699890136719,295.9200134277344,294.9217529296875,539500
2021-07-21,297.260009765625,298.7099914550781,296.9100036621094,298.2900085449219,297.28375244140625,417400
2021-07-22,299.0400085449219,299.2900085449219,296.760009765625,297.510009765625,296.50640869140625,332700
2021-07-23,299.45001220703125,299.9800109863281,296.989990234375,299.25,298.2405090332031,361200
2021-07-26,299.2099914550781,300.0899963378906,296.3900146484375,297.80999755859375,296.80535888671875,773700
2021-07-27,290.6199951171875,296.7699890136719,281.44000244140625,293.489990234375,292.49993896484375,1021300
2021-07-28,288.6199951171875,301.0,287.510009765625,299.17999267578125,298.1707458496094,1023900
2021-07-29,301.9800109863281,304.9800109863281,297.1600036621094,304.80999755859375,303.7817687988281,710300
2021-07-30,304.25,308.7900085449219,303.6099853515625,307.4200134277344,306.3829650878906,632300
2021-08-02,308.760009765625,310.3399963378906,305.260009765625,307.30999755859375,306.2733154296875,692900
2021-08-03,308.7699890136719,312.1700134277344,307.67999267578125,311.05999755859375,310.01068115234375,968200
2021-08-04,309.55999755859375,313.7699890136719,309.010009765625,311.9200134277344,310.8677978515625,542500
2021-08-05,314.3699951171875,314.8500061035156,310.8399963378906,313.7099914550781,312.6517333984375,778100
2021-08-06,314.8299865722656,315.9700012207031,312.9200134277344,314.3299865722656,313.2696228027344,549600
2021-08-09,314.04998779296875,315.8800048828125,312.1499938964844,314.0299987792969,312.97064208984375,609300
2021-08-10,314.5799865722656,318.6499938964844,314.5799865722656,318.4100036621094,317.33587646484375,531300
2021-08-11,319.5,320.95001220703125,313.44000244140625,316.4200134277344,315.35260009765625,985500
2021-08-12,315.8800048828125,318.2900085449219,315.8800048828125,317.19000244140625,316.1199951171875,453900
2021-08-13,316.54998779296875,318.8900146484375,315.0899963378906,316.5299987792969,316.5299987792969,317800
2021-08-16,316.1400146484375,319.54998779296875,314.9599914550781,319.4200134277344,319.4200134277344,318100
2021-08-17,318.1700134277344,318.54998779296875,311.9700012207031,313.25,313.25,608800
2021-08-18,312.42999267578125,315.5799865722656,311.4100036621094,312.5899963378906,312.5899963378906,404900
2021-08-19,310.42999267578125,318.2699890136719,308.9800109863281,314.3999938964844,314.3999938964844,593000
2021-08-20,314.3599853515625,317.6300048828125,314.3599853515625,315.04998779296875,315.04998779296875,272800
2021-08-23,316.6499938964844,318.3699951171875,314.2699890136719,314.5799865722656,314.5799865722656,409700
2021-08-24,315.1400146484375,317.7900085449219,314.3699951171875,316.45001220703125,316.45001220703125,335400
2021-08-25,316.7099914550781,320.25,315.4200134277344,319.3699951171875,319.3699951171875,315000
2021-08-26,319.7799987792969,320.6300048828125,318.3900146484375,319.7900085449219,319.7900085449219,359700
2021-08-27,321.67999267578125,322.9100036621094,320.8599853515625,321.6600036621094,321.6600036621094,333300
2021-08-30,322.2300109863281,326.5,321.5299987792969,324.79998779296875,324.79998779296875,402000
2021-08-31,324.5299987792969,326.2200012207031,322.6199951171875,325.45001220703125,325.45001220703125,608100
2021-09-01,325.010009765625,325.6400146484375,321.5899963378906,323.0199890136719,323.0199890136719,417100
2021-09-02,324.8399963378906,327.17999267578125,323.1000061035156,327.1400146484375,327.1400146484375,454300
2021-09-03,326.70001220703125,327.20001220703125,323.4599914550781,324.0,324.0,489300
2021-09-07,322.4200134277344,322.739990234375,318.1000061035156,318.4599914550781,318.4599914550781,649300
2021-09-08,318.1600036621094,319.44000244140625,314.7200012207031,318.75,318.75,604700
2021-09-09,319.4100036621094,320.010009765625,313.75,315.0299987792969,315.0299987792969,591800
2021-09-10,316.44000244140625,316.760009765625,313.5799865722656,314.0899963378906,314.0899963378906,603000
