Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB,tr0,tr1,tr2,tr,upper_KC,lower_KC
2018-11-27,187.99342313600303,190.2503231455368,186.7122067596612,190.19119262695312,3976300,0.0,0,192.18916287378863,206.16130841127523,178.21701733630204,3.538116385875611,1.1727932383102484,2.3653231475653627,3.538116385875611,205.4381876575773,178.94013808999998
2018-11-28,192.18198799060573,199.5440376566928,190.47699302581748,199.35678100585938,6203000,0.0,0,192.88904333493184,206.473304902765,179.3047817670987,9.06704463087533,9.352845029739683,0.28580039886435316,9.352845029739683,206.64915893563258,179.1289277342311
2018-11-29,199.13011524502448,199.13011524502448,193.47306036703947,193.81800842285156,5447700,0.0,0,192.97953413969424,206.5634118547304,179.39565642465809,5.6570548779850185,0.22666576083489076,5.883720638819909,5.883720638819909,206.55352141388605,179.40554686550243
2018-11-30,193.74899238347462,198.75558099127628,192.97041561950303,198.1642608642578,7944700,0.0,0,193.4834854256882,207.13356289678217,179.83340795459424,5.785165371773246,4.937572568424713,0.8475928033485332,5.785165371773246,206.87078476400188,180.09618608737452
2018-12-03,203.0328716779319,206.8765204303186,202.9638910924371,206.82723999023438,6599900,0.0,0,194.7779491065172,209.53001093075636,180.02588728227806,3.912629337881498,8.712259566060794,4.799630228179296,8.712259566060794,208.54056092844624,181.01533728458818
2018-12-04,204.39294672151377,206.49217028972114,196.7352290207522,197.59266662597656,6628600,0.0,0,195.0505192272401,209.85061215772336,180.25042629675684,9.756941268968944,0.3350697005132304,10.092010969482175,10.092010969482175,209.40886162737556,180.69217682710465
2018-12-06,191.9848876436516,200.43103208930313,191.4132675993821,200.05653381347656,6558900,0.0,0,195.53451491983952,210.49602395963737,180.57300588004168,9.017764489921035,2.838365463326568,6.179399026594467,9.017764489921035,210.23336476737438,180.83566507230466
2018-12-07,200.83510177396238,203.53551047637293,192.08342498980235,193.66030883789062,4968100,0.0,0,195.35357277327512,209.56516860744568,181.14197693910455,11.452085486570581,3.478976662896372,7.97310882367421,11.452085486570581,210.81095269113567,179.89619285541457
2018-12-10,191.8370595529517,195.84825021269725,190.21091011905955,195.19778442382812,4101000,0.0,0,195.33855204903728,208.54993525275074,182.1271688453238,5.637340093637704,2.187941374806627,3.449398718831077,5.637340093637704,210.4098602775469,180.26724382052765
2018-12-11,198.17416051281782,198.4895283184665,193.22670117620237,194.88243103027344,3582400,0.0,0,195.29462580474086,207.89459551242282,182.6946560970589,5.262827142264143,3.291743894638387,1.9710832476257565,5.262827142264143,209.94694456020042,180.6423070492813
2018-12-12,197.56312538270203,202.98364395604443,197.36600358577329,197.39556884765625,5160100,0.0,0,195.49673944688388,208.15443889520017,182.83903999856759,5.617640370271147,8.101212925770994,2.4835725554998476,8.101212925770994,210.29175676732189,180.70172212644587
2018-12-13,197.8982146478819,199.2779770404192,192.4875459776021,196.08480834960938,5246200,0.0,0,195.55325804894778,208.23520751938116,182.8713085785144,6.790431062817078,1.882408192762938,4.90802287005414,6.790431062817078,210.23663178807067,180.8698843098249
2018-12-14,193.75888374712775,194.38963432437765,190.39815901349758,192.50723266601562,3801700,0.0,0,195.260762855803,207.94894138977025,182.57258432183573,3.9914753108800767,1.6951740252317222,5.686649336111799,5.686649336111799,209.64008670157753,180.88143901002846
2018-12-17,190.70368056099144,190.7430958936181,186.0420392468857,187.69775390625,5459900,0.0,0,194.53509459352352,207.34406417862377,181.72612500842328,4.701056646732383,1.764136772397535,6.465193419129918,6.465193419129918,208.7814509335929,180.28873825345414
2018-12-18,189.28449736385048,191.54141250440293,187.3528301654339,188.84100341796875,4345200,0.0,0,193.98913688040764,206.8627937371985,181.11548002361678,4.1885823389690415,3.8436585981529277,0.3449237408161139,4.1885823389690415,207.69734610833072,180.28092765248456
2018-12-19,188.1708166478007,191.54140662491358,182.08998263165222,184.41587829589844,6100600,0.0,0,193.07182912835853,206.19799758572404,179.94566067099302,9.451423993261358,2.700403206944827,6.751020786316531,9.451423993261358,207.25596387610506,178.887694380612
2018-12-20,182.917876753306,185.6182710394847,177.62546908189134,180.06964111328125,6562600,0.0,0,191.8266863429002,205.65151104669303,178.00186163910735,7.992801957593372,1.2023927435862731,6.790409214007099,7.992801957593372,206.17575215023942,177.47762053556096
2018-12-21,178.5814217010779,182.59261213448832,172.47102275953876,172.6582794189453,8374300,0.0,0,189.99200621964775,206.1352740584405,173.848738380855,10.121589374949565,2.52297102120707,7.598618353742495,10.121589374949565,204.8803519289771,175.1036605103184
2018-12-24,170.64776024728994,175.40796251996545,169.4059742346148,172.12608337402344,4351900,0.0,0,188.2828047240403,205.95606223402032,170.60954721406026,6.001988285350649,2.749683101020139,3.2523051843305097,6.001988285350649,202.90740048472276,173.65820896335782
2018-12-26,173.45655955257692,183.80482020770222,173.45655955257692,183.73582458496094,5261400,0.0,0,187.84799014678757,205.836016737465,169.85996355611013,10.348260655125301,11.678736833678784,1.3304761785534822,11.678736833678784,203.27070543260075,172.42527486097438
2018-12-27,181.32128433330976,185.973076393682,177.55649531530958,185.96322631835938,4695200,0.0,0,187.66782571272077,205.80767092332127,169.52798050212027,8.416581078372417,2.237251808721055,6.179329269651362,8.416581078372417,203.21938297801964,172.1162684474219
2018-12-28,186.96842701581664,187.3527903590201,181.51832955397973,183.4697265625,4830300,0.0,0,187.26667086587807,205.266237877798,169.26710385395813,5.834460805040379,1.38956404066073,4.444896764379649,5.834460805040379,202.46371153242316,172.06963019933298
2018-12-31,184.2187719500618,186.26871517028613,183.66686705197844,185.92376708984375,3658500,0.0,0,187.138388762523,205.15548757796364,169.12128994708235,2.601848118307686,2.7989886077861286,0.19714048947844276,2.7989886077861286,201.45930560998096,172.81747191506503
2019-01-02,183.1445173187542,188.06241076146276,182.63202778237604,186.99801635742188,4294000,0.0,0,187.12498341922148,204.7467368582642,169.50322998017876,5.4303829790867155,2.1386436716190076,3.291739307467708,5.4303829790867155,201.13020056747231,173.11976627097064
2019-01-03,184.7904131377522,184.80026321267124,178.3646302941897,178.56173706054688,5070900,0.0,0,186.3074197317464,202.48701678989525,170.12782267359754,6.435632918481531,2.197753144750635,8.633386063232166,8.633386063232166,200.6101188893392,172.0047205741536
2019-01-04,182.1786827776856,188.48618842739504,181.77460420245802,187.01771545410156,4452900,0.0,0,186.37521823429046,201.89783398098237,170.85260248759855,6.711584224937013,9.92445136684816,3.212867141911147,9.92445136684816,201.1836276161295,171.5668088524514
2019-01-07,187.87514915231756,190.23060988936248,186.96844617386085,188.4566192626953,4219200,0.0,0,186.57384792839628,200.9218993418377,172.22579651495485,3.2621637155016288,3.212894435260921,0.04926928024070776,3.2621637155016288,200.62710927317073,172.52058658362182
2019-01-08,187.47923750561165,190.03623284464723,186.09709007716847,189.8289031982422,5069700,0.33,0,186.88442050736563,200.94529360352544,172.82354741120582,3.9391427674787565,1.579613581951918,2.3595291855268385,3.9391427674787565,200.37493181742727,173.393909197304
2019-01-09,191.82315177306802,194.04446975922593,190.8161500680123,193.2744140625,5471500,0.0,0,187.49399877578867,201.331570429161,173.65642712241635,3.228319691213642,4.215566560983746,0.9872468697701038,4.215566560983746,200.52353254902908,174.46446500254825
2019-01-10,190.56934883938683,194.72568849200442,188.88115550065223,194.4393768310547,3693600,0.0,0,188.1564539252487,201.93879992112528,174.37410792937214,5.844532991352196,1.4512744295044229,4.393258561847773,5.844532991352196,201.06387797514196,175.24902987535546
2019-01-11,193.57058664424522,194.1925454168603,192.22792276834213,193.40274047851562,2500100,0.0,0,188.6567771486274,201.8771834317466,175.43637086550822,1.9646226485181728,0.24683141419438925,2.211454062712562,2.211454062712562,200.79144897530443,176.5221053219504
2019-01-14,191.90213295754862,194.48872951427657,191.5269722120287,192.93873596191406,3336500,0.0,0,189.0650825353631,201.8620435289007,176.2681215418255,2.961757302247861,1.0859890357609459,1.875768266486915,2.961757302247861,200.63415046497437,177.49601460575184
2019-01-15,192.7314156627124,194.83426810542312,190.6384453851861,194.0148468017578,3783000,0.0,0,189.5370113039512,202.5090441769434,176.564978430959,4.195822720237032,1.8955321435090582,2.300290576727974,4.195822720237032,200.8167793968523,178.2572432110501
2019-01-16,194.99225183138094,195.88078819276268,193.99513214780742,195.2489471435547,3546300,0.0,0,190.08155082128934,203.66338123754463,176.49972040503405,1.8856560449552546,1.865941391004867,0.01971465395038763,1.8856560449552546,200.6777799367396,179.48532170583908
2019-01-17,194.932981798789,197.8453733425018,194.58745250013467,196.76927185058594,2764100,0.0,0,190.7190545755041,205.0236389366664,176.41447021434178,3.2579208423671275,2.596426198947114,0.6614946434200135,3.2579208423671275,200.94386908335878,180.4942400676494
2019-01-18,198.61544877881332,199.94824566650388,197.47024733885215,199.4250030517578,4866600,0.0,0,191.5488731678716,206.83160996606514,176.26613636967804,2.477998327651733,3.178973815917942,0.7009754882662094,3.178973815917942,201.42174920110617,181.67599713463702
2019-01-22,197.24315369816438,198.43773575061635,195.13043412906222,196.91737365722656,4457700,0.0,0,192.06053864237012,207.42571480007354,176.6953624846667,3.3073016215541315,0.9872673011414577,4.294568922695589,4.294568922695589,201.81658894939693,182.3044883353433
2019-01-23,198.48711185590616,198.4969789574539,194.09384138280498,195.821533203125,3086100,0.0,0,192.41896926361088,206.14199979553408,178.69593873168768,4.403137574648923,1.5796053002273425,2.8235322744215807,4.403137574648923,202.0885941548613,182.74934437236044
2019-01-24,195.89063300116084,197.64794119003034,195.40687386843356,197.2431640625,2792000,0.0,0,192.87869566620265,204.21287564389874,181.54451568850655,2.2410673215967734,1.8264079869053376,0.4146593346914358,2.2410673215967734,202.07632232675465,183.68106900565064
2019-01-25,199.6125727568048,201.29089888777006,197.24315786813912,200.35301208496094,4677500,0.0,0,193.59092679101192,205.12594161130556,182.05591197071828,4.047741019630934,4.047734825270055,6.194360878453153e-06,4.047741019630934,202.6882796479006,184.49357393412325
2019-01-28,198.18108302021034,198.41801399192107,195.53523834330568,197.6084747314453,3277200,0.0,0,193.9737407728761,205.44296012234088,182.50452142341135,2.882775648615393,1.9349980930398658,4.817773741655259,4.817773741655259,203.1200554095592,184.82742613619303
2019-01-29,197.63808218317632,198.11195916948938,195.1403345405968,196.7001953125,3661900,0.0,0,194.23351999153928,205.04480121792926,183.4222387651493,2.9716246288925845,0.5034844380440688,2.4681401908485157,2.9716246288925845,203.08845753684807,185.3785824462305
2019-01-30,197.86515060703368,202.21893788750901,197.35177507252214,201.4192657470703,4079500,0.0,0,194.91815542906477,205.8006953698346,184.03561548829492,4.8671628149868695,5.518742575009014,0.6515797600221447,5.518742575009014,203.9716236660316,185.86468719209793
2019-01-31,207.12558149244916,210.255170169866,205.34852394545027,208.43862915039062,11316200,0.0,0,196.2062940237003,208.40324326766748,184.00934477973314,4.906646224415738,8.835904422795693,3.929258198379955,8.835904422795693,206.04366873179376,186.36891931560686
2019-02-01,209.28768969905056,211.9039031333659,208.50775168817796,211.0449981689453,6470100,0.0,0,197.61997502365332,209.29983092523563,185.94011912207102,3.3961514451879395,3.465273982975276,0.06912253778733657,3.465273982975276,207.19296368566168,188.04698636164497
2019-02-04,211.6175512401051,212.20989362271365,210.48220197762296,212.17041015625,4397500,0.0,0,199.00614867373088,211.74722973120694,186.2650676162548,1.7276916450906867,1.164895453768338,0.5627961913223487,1.7276916450906867,208.0227444627298,189.98955288473195
2019-02-05,212.25926920537307,213.93759529786263,212.20990357177237,213.10830688476562,3091500,0.0,0,200.3495778215926,214.02972485302453,186.66943079016065,1.7276917260902565,1.7671851416126287,0.03949341552237229,1.7671851416126287,208.86758831478858,191.8315673283966
2019-02-06,212.5061000605178,213.14780815810215,210.95610640878178,212.5554656982422,2698000,0.0,0,201.51233030246058,215.74632524374448,187.2783353611767,2.191701749320373,0.03950127333652631,2.1522004759838467,2.191701749320373,209.6543295186272,193.37033108629396
2019-02-07,210.73890781291476,211.71627806577573,208.9026177125295,211.24240112304688,2742900,0.0,0,202.43921068299767,217.10888454875465,187.7695368172407,2.8136603532462345,0.8391876324664622,3.6528479857126968,3.6528479857126968,210.5051569725625,194.37326439343283
2019-02-08,209.29753447758517,213.8685184709429,209.29753447758517,213.81915283203125,3248400,0.0,0,203.52323370244503,218.8994703881692,188.14699701672086,4.570983993357714,2.626117347896013,1.9448666454617012,4.570983993357714,211.68702980702182,195.35943759786824
2019-02-11,214.22390590477178,215.86273345679518,213.582182799599,214.33250427246094,2974400,0.0,0,204.5528762498986,220.30627053310428,188.7994819666929,2.280550657196187,2.0435806247639334,0.23697003243225367,2.280550657196187,212.38906436793843,196.71668813185875
2019-02-12,215.77390140421065,216.69205405163328,214.8656309228073,216.11944580078125,3411400,0.0,0,205.6546365121695,221.68166823663756,189.62760478770144,1.8264231288259793,2.3595497791723403,0.533126650346361,2.3595497791723403,213.2073819358835,198.10189108845552
2019-02-13,216.98821360211647,218.45922520453325,216.64268427642307,217.72865295410156,2996600,0.0,0,206.80471492631318,223.15899322921226,190.4504366234141,1.8165409281101859,2.3397794037520043,0.5232384756418185,2.3397794037520043,214.0962020671726,199.51322778545375
2019-02-14,216.71178633121343,218.16304868108205,215.83313222711342,217.00796508789062,2875600,0.0,0,207.77658460827652,224.1815303566015,191.37163885995153,2.3299164539686217,0.43439572698048323,1.8955207269881384,2.3299164539686217,214.82878091282856,200.72438830372448
2019-02-15,219.35762275023424,219.5155867565621,217.66941444419325,219.2786407470703,2758500,0.0,0,208.8721527183546,225.55493346612585,192.18937197058338,1.84617231236885,2.507621668671476,0.6614493563026258,2.507621668671476,215.73913662035136,202.00516881635787
2019-02-19,218.6073188992578,219.13057659549312,217.55096653325492,217.7780303955078,2836700,0.0,0,209.7204255511507,226.52457941355533,192.91627168874606,1.5796100622382028,0.14806415157718789,1.7276742138153907,1.7276742138153907,216.2772076962275,203.1636434060739
2019-02-20,218.39999547041572,219.00222008755068,216.6031887206999,218.29139709472656,3103600,0.0,0,210.5367904094076,226.94413852926422,194.12944228955095,2.399031366850778,1.22418969204287,1.174841674807908,2.399031366850778,216.93366409770266,204.1399167211125
2019-02-21,217.40287954986263,218.21241876605316,215.83313662675835,216.51434326171875,3528800,0.0,0,211.10613280649486,226.42814935464233,195.78411625834738,2.3792821392948156,0.07897832867340071,2.4582604679682163,2.4582604679682163,217.3684099385423,204.8438556744474
2019-02-22,217.19555054490792,220.77928194946776,216.89937178130933,220.47323608398438,3295300,0.0,0,211.99831110841814,226.54747432704937,197.4491478897869,3.879910168158432,4.264938687749009,0.38502851959057693,4.264938687749009,218.46676022149785,205.52986199533842
2019-02-25,222.1318130572922,222.52670803257186,220.15730805233846,220.47323608398438,3359200,0.0,0,212.80550676329838,226.79386783665956,198.8171456899372,2.3693999802333963,2.053471948587486,0.3159280316459103,2.3693999802333963,219.11669666578265,206.4943168608141
2019-02-26,219.32800563503613,222.30949715686646,219.21940726409022,221.14454650878906,2852300,0.0,0,213.59975438889,226.08433692174904,201.11517185603097,3.090089892776234,1.8362610728820812,1.253828819894153,3.090089892776234,219.89903301524888,207.30047576253114
2019-02-27,220.19678053685988,221.74677411926083,218.9133643991015,221.70729064941406,2119500,0.0,0,214.37194764056395,224.32031272550557,204.42358255562232,2.833409720159324,0.6022276104717719,2.231182109687552,2.833409720159324,220.61372442346908,208.1301708576588
2019-02-28,221.23338466185672,222.72414541325574,220.80887336462123,221.90472412109375,3240400,0.0,0,215.089394383933,223.0741435965226,207.10464517134344,1.915272048634506,1.0168547638416783,0.8984172847928278,1.915272048634506,221.1119489467157,209.06683982115032
2019-03-01,223.98784031114891,225.24164007432407,222.48721237159953,224.35311889648438,3001400,0.0,0,215.971697766347,223.84716606306253,208.09622946963148,2.7544277027245414,3.336915953230317,0.5824882505057758,3.336915953230317,222.05346408679108,209.88993144590293
2019-03-04,224.41236677352842,225.58719967665849,220.81876822151293,223.40536499023438,2977700,0.0,0,216.67969794939663,224.51002728122225,208.849368617571,4.76843145514556,1.2340807801741107,3.5343506749714493,4.76843145514556,223.07558675434979,210.28380914444347
2019-03-05,223.3461097767984,224.0273163538881,222.41809009579362,223.33624267578125,2779100,0.0,0,217.31368041511436,225.08487697859607,209.54248385163265,1.6092262580944805,0.6219513636537215,0.987274894440759,1.6092262580944805,223.42069231876243,211.2066685114663
2019-03-06,222.97096418004355,223.62253932575567,221.09517555107158,221.60855102539062,2849300,0.0,0,217.72273078698046,225.24045454202698,210.20500703193395,2.5273637746840905,0.2862966499744175,2.241067124709673,2.5273637746840905,223.73407473923666,211.71138683472427
2019-03-07,220.76938083223206,221.57893504562338,217.92610411287737,219.57481384277344,3879600,0.0,0,217.89912553135787,224.85232272935883,210.9459283333569,3.6528309327460136,0.02961597976724306,3.6824469125132566,3.6824469125132566,224.03352618106152,211.76472488165422
2019-03-08,215.59618574784503,219.35761501323134,213.1774052960585,219.04168701171875,2691800,0.0,0,218.00794419344246,223.92589060299045,212.08999778389446,6.180209717172829,0.2171988295420988,6.397408546714928,6.397408546714928,224.74786725884692,211.268021128038
2019-03-11,220.09806276554414,223.2474004791983,219.99933149521365,222.76364135742188,2670100,0.0,0,218.46088009629693,223.94038672489063,212.98137346770324,3.2480689839846377,4.205713467479541,0.9576444834949029,4.205713467479541,225.35276490596516,211.5689952866287
2019-03-12,223.70152898112264,225.2910060278459,223.33625039527118,224.0470733642578,2478700,0.0,0,218.9929116421182,224.12753439360617,213.85828889063023,1.9547556325747166,2.5273646704240207,0.5726090378493041,2.5273646704240207,225.71777547683521,212.2680478074012
2019-03-13,225.45884107941808,228.38111501016513,224.89611500662423,225.58718872070312,2690400,0.0,0,219.6209520638081,224.86657115622486,214.37533297139132,3.485000003540904,4.33404164590732,0.8490416423664158,4.33404164590732,226.52247879132406,212.71942533629212
2019-03-14,225.7846327338257,227.2753935773131,224.51108369917262,226.5843048095703,2838700,0.0,0,220.2841419231355,225.91843287446665,214.64985097180437,2.7643098781404944,1.6882048566099854,1.076105021530509,2.7643098781404944,227.06085470073674,213.50742914553427
2019-03-15,225.90309523433646,229.79285693019946,225.89321306946943,228.22312927246094,3894200,0.0,0,221.0402497864349,227.11470509882412,214.9657944740457,3.8996438607300377,3.2085521206291503,0.6910917401008874,3.8996438607300377,227.90992678353774,214.17057278933208
2019-03-18,229.32888352214573,229.536213181689,226.1894277081916,227.45310974121094,2734100,0.0,0,221.65100846104662,228.09845685450446,215.20356006758877,3.346785473497391,1.3130839092280553,2.033701564269336,3.346785473497391,228.50467536931268,214.79734155278055
2019-03-19,228.58844343975505,229.1413175087875,227.39387631825605,228.06520080566406,3212000,0.0,0,222.26189306919642,228.8591554521186,215.66463068627422,1.7474411905314469,1.6882077675765572,0.05923342295488965,1.7474411905314469,228.81020816326551,215.71357797512732
2019-03-20,226.80149339541492,228.98332786388127,224.93558693104063,226.95945739746094,3747400,0.0,0,222.709286208902,229.2177450080681,216.2008274097359,4.0477409328406395,0.918127058217209,3.1296138746234305,4.0477409328406395,229.39825607983693,216.02031633796707
2019-03-21,225.2910108300953,234.05781759161667,225.2712615626811,232.8632354736328,4441100,0.0,0,223.67634084900095,230.75188446871144,216.60079722929046,8.786556028935564,7.098360194155731,1.6881958347798331,8.786556028935564,231.35479899022516,215.99788270777674
2019-03-22,231.846366520512,232.9915830015393,227.73939262844817,227.81837463378906,3709400,0.0,0,224.07082463169328,231.14280923391274,216.99884002947383,5.252190373091139,0.12834752790649873,5.12384284518464,5.252190373091139,232.0061897371029,216.13545952628368
2019-03-25,227.4530801663019,228.9833244013966,225.6365393630697,227.48269653320312,3506500,0.0,0,224.39576807305514,231.3535282836359,217.43800786247436,3.3467850383269138,1.1649497676075384,2.1818352707193753,3.3467850383269138,232.2182407601769,216.57329538593336
