Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB,tr0,tr1,tr2,tr,upper_KC,lower_KC,squeeze_on,squeeze_off,value,pct_change,profitable?,colors
2018-11-05,195.33576419430125,196.25233237494302,191.48226487492389,195.1189422607422,3110800,0.0,0,196.007627115216,207.1340672393147,184.8811869911173,4.770067500019138,1.3896462177164608,3.3804212823026774,4.770067500019138,211.1413228124929,180.8739314179391,1.0,0.0,,0.13150598945805836,1,yellow
2018-11-06,195.6314177901779,197.77005667376915,194.67543434400986,196.2720184326172,2916000,0.0,0,196.03593847417014,206.23765404021543,185.83422290812484,3.0946223297592894,2.65111441302696,0.4435079167323295,3.0946223297592894,210.24262262270418,181.8292543256361,1.0,0.0,,0.5909606512391363,1,yellow
2018-11-07,199.26809445961814,205.3686433310039,198.82460055138273,205.2306671142578,4922800,0.0,0,197.00899761311283,207.78090789690663,186.23708732931902,6.544042779621179,9.096624898386722,2.5525821187655424,9.096624898386722,211.62365896282765,182.394336263398,1.0,0.0,,4.5644044185117805,1,yellow
2018-11-08,204.36338224900555,205.84170532226562,203.0230353943852,205.84170532226562,3922200,0.0,0,197.93394973062507,209.00257791709328,186.86532154415687,2.8186699278804213,0.6110382080078125,2.2076317198726088,2.8186699278804213,211.640271194426,184.22762826682415,1.0,0.0,,0.29773240841615145,1,yellow
2018-11-09,204.38310447629217,204.97442470300288,200.48032481156756,202.64852905273438,3229700,0.0,0,198.42301884872973,209.59322810017957,187.25280959727988,4.494099891435326,0.8672806192627434,5.361380510698069,5.361380510698069,211.8305284014378,185.01550929602166,1.0,0.0,,-1.551277601656098,0,yellow
2018-11-12,201.66297942654137,202.28387994825468,195.85809791896068,196.26217651367188,3507300,0.0,0,198.20075153547327,209.3979299829944,187.00357308795213,6.425782029293998,0.364649104479696,6.790431133773694,6.790431133773694,211.62546382971314,184.7760392412334,1.0,0.0,,-3.1514428300639663,0,yellow
2018-11-13,196.8929322427605,199.32723890988936,194.69516269442326,195.3061981201172,2852000,0.0,0,197.9052662385468,208.6976639840755,187.1128684930181,4.6320762154661,3.0650623962174848,1.567013819248615,4.6320762154661,210.92051271337704,184.89001976371657,1.0,0.0,,-0.4870925261995618,0,yellow
2018-11-14,197.66164713552845,199.30751167883355,192.78318402216738,194.72471618652344,3218600,0.0,0,197.582792854133,207.94802183078622,187.2175638774798,6.524327656666173,4.001313558716362,2.5230140979498117,6.524327656666173,210.60130279582282,184.5642829124432,1.0,0.0,,-0.2977283563915023,0,yellow
2018-11-15,194.1728167655746,198.24312283155268,191.52168825157966,197.8094940185547,3424600,0.0,0,197.60563738212505,207.84043292873116,187.37084183551895,6.721434579973021,3.518406645029245,3.2030279349437762,6.721434579973021,210.6653209986801,184.54595376557,1.0,0.0,,1.5841737466323558,1,yellow
2018-11-16,196.12421991699813,198.00662181785145,194.59661620144556,196.16363525390625,2939500,0.0,0,197.46112709385756,207.58967367553947,187.33258051217564,3.410005616405897,0.19712779929676572,3.2128778171091312,3.410005616405897,209.91908365967606,185.00317052803905,1.0,0.0,,-0.8320423510582597,0,yellow
2018-11-19,196.16362871550803,196.51842688898284,185.8252313130971,186.544677734375,4488100,0.0,0,196.3725525465321,207.20287896523388,185.5422261278303,10.693195575885738,0.3547916350765945,10.338403940809144,10.693195575885738,209.6867964267062,183.058308666358,1.0,0.0,,-4.903537552758374,0,yellow
2018-11-20,179.35014608827439,186.07159536093548,174.8363312912125,184.3567352294922,7892900,0.0,0,195.1796951815463,207.04669334433015,183.31269701876244,11.235264069722973,0.4730823734395244,11.708346443162498,11.708346443162498,209.45800398460946,180.90138637848312,1.0,0.0,,-1.1728785465529468,0,yellow
2018-11-21,185.8153316483715,187.3429350289512,183.54858183530078,184.94805908203125,3950200,0.0,0,194.1680433476664,206.86763060686334,181.46845608846948,3.7943531936504087,2.9861997994590013,0.8081533941914074,3.7943531936504087,207.8108435317425,180.52524316359032,1.0,0.0,,0.3207497962051553,1,yellow
2018-11-23,182.20823126136185,183.5387128577496,179.6260836851775,179.961181640625,2601000,0.0,0,192.76843163476207,206.71535502325162,178.82150824627251,3.9126291725721103,1.4093462242816486,5.321975396853759,5.321975396853759,206.12750329973557,179.40935996978857,0.0,1.0,,-2.6963664642700502,0,yellow
2018-11-26,182.8981351580546,189.45202819867805,181.02558354767635,189.07752990722656,6917200,0.0,0,192.40600476365327,206.50192844351199,178.31008108379456,8.426444651001702,9.49084655805305,1.064401907051348,9.49084655805305,206.2950836652347,178.51692586207184,0.0,1.0,,5.065730388904943,1,yellow
2018-11-27,187.99339297107323,190.25029261847078,186.71217680031202,190.191162109375,3976300,0.0,0,192.18916014071758,206.16130542155312,178.21701485988203,3.538115818158758,1.1727627112442178,2.36535310691454,3.538115818158758,205.43818403346356,178.9401362479716,0.0,1.0,,0.5889817804870079,1,yellow
2018-11-28,192.18198799060573,199.5440376566928,190.47699302581748,199.35678100585938,6203000,0.0,0,192.88904086873092,206.47330302034118,179.30477871712066,9.06704463087533,9.352875547317808,0.28583091644247816,9.352875547317808,206.6491613786186,179.12892035884323,1.0,0.0,,4.819161308459452,1,yellow
2018-11-29,199.13013092202195,199.13013092202195,193.47307559867167,193.81802368164062,5447700,0.0,0,192.9795334000906,206.5634116636106,179.39565513657058,5.657055323350278,0.22665008383742702,5.883705407187705,5.883705407187705,206.5535222794597,179.40554452072146,0.0,1.0,,-2.778313983739511,0,yellow
2018-11-30,193.74903713990537,198.75562690423968,192.97046019608086,198.164306640625,7944700,0.0,0,193.48348920739966,207.13357056281538,179.83340785198394,5.785166708158812,4.937603222599051,0.8475634855597605,5.785166708158812,206.8707902503622,180.0961881644371,0.0,1.0,,2.2424555139017643,1,yellow
2018-12-03,203.03288665678943,206.87653569274337,202.96390606620557,206.82725524902344,6599900,0.0,0,194.77795400160798,209.53002185037204,180.02588615284392,3.9126296265378073,8.712229052118374,4.799599425580567,8.712229052118374,208.54056169637485,181.0153463068411,0.0,1.0,,4.371598879362715,1,yellow
2018-12-04,204.39293093758354,206.49215434368162,196.73521382817742,197.5926513671875,6628600,0.0,0,195.05052217068015,209.8506204479234,180.2504238934369,9.756940515504198,0.33510090534181813,10.092041420846016,10.092041420846016,209.408866476642,180.6921778647183,0.0,1.0,1.3700259463434006,-4.464887314158538,0,blue
2018-12-06,191.9849169299423,200.431062664009,191.41329679847513,200.0565643310547,6558900,0.0,0,195.53452052922546,210.49603702347298,180.57300403497794,9.017765865533875,2.838411296821505,6.17935456871237,9.017765865533875,210.2333723608707,180.83566869758022,0.0,1.0,2.225883921119876,1.2469658900869263,1,cyan
2018-12-07,200.83510177396238,203.53551047637293,192.08342498980235,193.66030883789062,4968100,0.0,0,195.3535778411121,209.56518469581508,181.14197098640912,11.452085486570581,3.478946145318247,7.973139341252335,11.452085486570581,210.81095955966455,179.89619612255964,1.0,0.0,1.9964456995188804,-3.1972235025387596,0,blue
2018-12-10,191.8370745490298,195.84826552233378,190.21092498802008,195.1977996826172,4101000,0.0,0,195.33855809946047,208.5499514757961,182.12716472312485,5.637340534313694,2.187956684443151,3.449383849870543,5.637340534313694,210.40986804380506,180.26724815511588,1.0,0.0,2.8927618909185435,0.7939111808468624,1,cyan
2018-12-11,198.17414499629487,198.48951277725106,193.22668604705265,194.88241577148438,3582400,0.0,0,195.2946298030033,207.89460604008045,182.69465356592613,5.262826730198412,3.2917130946338773,1.9711136355645351,5.262826730198412,209.94695004017987,180.6423095658267,1.0,0.0,3.863164058382199,-0.1615714478573116,0,cyan
2018-12-12,197.56312538270203,202.98364395604443,197.36600358577329,197.39556884765625,5160100,0.0,0,195.4967430605079,208.15444895091153,182.83903717010426,5.617640370271147,8.101228184560057,2.48358781428891,8.101228184560057,210.29176453562386,180.70172158539194,1.0,0.0,5.042517054573745,1.2895740573735326,1,cyan
2018-12-13,197.8982146478819,199.2779770404192,192.4875459776021,196.08480834960938,5246200,0.0,0,195.55326131527067,208.23521606238683,182.87130656815452,6.790431062817078,1.882408192762938,4.90802287005414,6.790431062817078,210.236638827042,180.86988380349936,1.0,0.0,5.418827987720519,-0.6640273161645727,0,cyan
2018-12-14,193.75888374712775,194.38963432437765,190.39815901349758,192.50723266601562,3801700,0.0,0,195.26076580847655,207.94895014839366,182.57258146855943,3.9914753108800767,1.6951740252317222,5.686649336111799,5.686649336111799,209.64009308035952,180.88143853659358,1.0,0.0,5.077293354597488,-1.8245042610415374,0,blue
2018-12-17,190.70368056099144,190.7430958936181,186.0420392468857,187.69775390625,5459900,0.0,0,194.535097262889,207.34407527947718,181.7261192463008,4.701056646732383,1.764136772397535,6.465193419129918,6.465193419129918,208.7814567146563,180.2887378111217,1.0,0.0,3.908723063468884,-2.4983366563217313,0,blue
2018-12-18,189.28448206922607,191.54139702741458,187.35281502689264,188.8409881591797,4345200,0.0,0,193.98913783079567,206.8628045359028,181.11547112568854,4.188582000521933,3.8436431211645754,0.34493887935735756,4.188582000521933,207.69734982304004,180.2809258385513,1.0,0.0,3.3387258253213528,0.6090825431511071,1,blue
2018-12-19,188.1708166478007,191.54140662491358,182.08998263165222,184.41587829589844,6100600,0.0,0,193.07182998768056,206.19800972714108,179.94565024822003,9.451423993261358,2.7004184657338897,6.751005527527468,9.451423993261358,207.25596724648514,178.88769272887598,1.0,0.0,1.990889762710637,-2.3432994639655202,0,blue
2018-12-20,182.91786125316236,185.61825531051434,177.62545403021713,180.0696258544922,6562600,0.0,0,191.82668565868585,205.65152222000728,178.0018490973644,7.992801280297215,1.2023770146159052,6.79042426568131,7.992801280297215,206.17575362316876,177.47761769420293,1.0,0.0,-0.7750063647820942,-2.356766934370269,0,red
2018-12-21,178.58140591882724,182.59259599774606,172.47100751729863,172.65826416015625,8374300,0.0,0,189.99200414044617,206.13528633414353,173.8487219467488,10.121588480447429,2.522970143253872,7.598618337193557,10.121588480447429,204.8803516458677,175.10365663502463,0.0,1.0,-4.55351909957994,-4.115831117639345,0,red
2018-12-24,170.64776024728994,175.40796251996545,169.4059742346148,172.12608337402344,4351900,0.0,0,188.28280284375225,205.95607571133002,170.60952997617449,6.001988285350649,2.7496983598092015,3.2522899255414472,6.001988285350649,202.90740023629021,173.6582054512143,0.0,1.0,-7.920390678444421,-0.3082278098424318,0,red
2018-12-26,173.45655955257692,183.80482020770222,173.45655955257692,183.73582458496094,5261400,0.0,0,187.84798844630603,205.83603017353886,169.8599467190732,10.348260655125301,11.678736833678784,1.3304761785534822,11.678736833678784,203.27070521483537,172.4252716777767,0.0,1.0,-9.482331818864498,6.744905236535237,1,red
2018-12-27,181.3212396995945,185.97303061489012,177.55645160832788,185.9631805419922,4695200,0.0,0,187.6678197990286,205.8076824556685,169.5279571423887,8.416579006562245,2.237206029929183,6.179372976633061,8.416579006562245,203.2193780330871,172.11626156497007,0.0,1.0,-9.842713780390124,1.2122600271681438,1,red
2018-12-28,186.9684425655852,187.35280594075536,181.5183446504752,183.46974182128906,4830300,0.0,0,187.26666697535,205.26625035773705,169.26708359296296,5.83446129028016,1.3896253987631724,4.444835891516988,5.83446129028016,202.4637086108118,172.0696253398882,0.0,1.0,-10.498260372780178,-1.3408238735409639,0,red
2018-12-31,184.21874171234205,186.26868459608815,183.6668369048485,185.92373657226562,3658500,0.0,0,187.13838232842178,205.1554982685835,169.12126638826007,2.601847691239641,2.7989427747990874,0.1970950835594465,2.7989427747990874,201.459291689843,172.81747296700055,0.0,1.0,-9.826220714658568,1.3375473942547567,1,yellow
2019-01-02,183.14456215180024,188.06245679838946,182.6320724899667,186.99806213378906,4294000,0.0,0,187.1249819711377,204.74674660885643,169.50321733341895,5.430384308422759,2.138720226123837,3.2916640822989223,5.430384308422759,201.13019255894193,173.11977138333344,0.0,1.0,-9.371278559373566,0.5778313094013443,1,yellow
2019-01-03,184.7903815556453,184.8002316288809,178.36459981029867,178.56170654296875,5070900,0.0,0,186.30741550829424,202.48702414751574,170.12780686907274,6.435631818582237,2.197830504908154,8.633462323490392,8.633462323490392,200.6101226149995,172.00470840158897,0.0,1.0,-9.9149266336667,-4.511466854017165,0,red
2019-01-04,182.17866791371355,188.48617304879315,181.7745893714548,187.0177001953125,4452900,0.0,0,186.37521295750335,201.89784241677503,170.85258349823167,6.7115836773383535,9.924466505824398,3.2128828284860447,9.924466505824398,201.18363232442823,171.56679359057847,0.0,1.0,-8.014215248194658,4.7356142680619495,1,yellow
2019-01-07,187.87516436402666,190.23062529178645,186.96846131215685,188.45663452148438,4219200,0.0,0,186.57384461133495,200.92190464175937,172.22578458091053,3.262163979629605,3.2129250964739526,0.0492388831556525,3.262163979629605,200.62711507914355,172.52057414352635,0.0,1.0,-6.453183851294217,0.7694107694988794,1,yellow
2019-01-08,187.47920736577424,190.03620229373806,186.09706015953006,189.82887268066406,5069700,0.33,0,186.8844145950382,200.94529474237763,172.8235344476988,3.939142134207998,1.5795677722536823,2.3595743619543157,3.939142134207998,200.37493408129077,173.39389510878564,0.0,1.0,-4.429417906277342,0.7281453171781305,1,yellow
2019-01-09,191.82318206149523,194.04450039839404,190.8161801974363,193.27444458007812,5471500,0.0,0,187.49399633871965,201.33157610568642,173.65641657175289,3.2283202009577394,4.215627717729973,0.9873075167722334,4.215627717729973,200.52354868759735,174.46444398984195,0.0,1.0,-2.376081476287842,1.815093695051484,1,yellow
2019-01-10,190.56934883938683,194.72568849200442,188.88115550065223,194.4393768310547,3693600,0.0,0,188.1564517206291,201.93880778646346,174.37409565479473,5.844532991352196,1.4512439119262979,4.393289079425898,5.844532991352196,201.06389265401458,175.2490107872436,0.0,1.0,-0.10392389206490282,0.6027347554963036,1,yellow
2019-01-11,193.57058664424522,194.1925454168603,192.22792276834213,193.40274047851562,2500100,0.0,0,188.65677515425602,201.87719164430058,175.43635866421147,1.9646226485181728,0.24683141419438925,2.211454062712562,2.211454062712562,200.7914623267116,176.52208798180044,0.0,1.0,1.8448385266347511,-0.5331411617512938,0,cyan
2019-01-14,191.90213295754862,194.48872951427657,191.5269722120287,192.93873596191406,3336500,0.0,0,189.06508073116464,201.8620520324455,176.2681094298838,2.961757302247861,1.0859890357609459,1.875768266486915,2.961757302247861,200.63416260912854,177.49599885320075,0.0,1.0,4.015005990927099,-0.23991620566157223,0,cyan
2019-01-15,192.7314156627124,194.83426810542312,190.6384453851861,194.0148468017578,3783000,0.0,0,189.53700967177167,202.50905282539586,176.5649665181475,4.195822720237032,1.8955321435090582,2.300290576727974,4.195822720237032,200.81679044304755,178.2572289004958,0.0,1.0,6.377757456764719,0.5577474292441487,1,cyan
2019-01-16,194.99225183138094,195.88078819276268,193.99513214780742,195.2489471435547,3546300,0.0,0,190.08154934471136,203.6633901158212,176.49970857360154,1.8856560449552546,1.865941391004867,0.01971465395038763,1.8856560449552546,200.6777899843493,179.48530870507344,0.0,1.0,8.469080541884669,0.6360855172376834,1,cyan
2019-01-17,194.932966682398,197.8453580002647,194.58743741053829,196.76925659179688,2764100,0.0,0,190.71905178514356,205.0236447316575,176.41445883862963,3.2579205897264103,2.5964108567100084,0.6615097330164019,3.2579205897264103,200.94387672221131,180.4942268480758,0.0,1.0,10.140435322082949,0.778651803496988,1,cyan
2019-01-18,198.6154639756602,199.94826096532827,197.47026244807518,199.42501831054688,4866600,0.0,0,191.5488720978888,206.83162033955958,176.266123856218,2.4779985172530985,3.1790043735313986,0.7010058562783001,3.1790043735313986,201.4217631734661,181.67598102231148,0.0,1.0,12.061539620237875,1.3496832608660192,1,cyan
2019-01-22,197.24316898219755,198.43775112721565,195.13044924938436,196.91738891601562,4457700,0.0,0,192.06053912866335,207.42572752184117,176.69535073548553,3.307301877831293,0.9872671833312268,4.29456906116252,4.29456906116252,201.81660313431686,182.30447512300984,0.0,1.0,12.920975204470492,-1.25742969251047,0,cyan
2019-01-23,198.48711185590616,198.4969789574539,194.09384138280498,195.821533203125,3086100,0.0,0,192.41896970355933,206.14201075528248,178.69592865183617,4.403137574648923,1.57959004143828,2.8235475332106432,4.403137574648923,202.0886070469209,182.74933236019774,0.0,1.0,12.99041373635347,-0.5565053035300971,0,cyan
2019-01-24,195.890617847004,197.6479258999276,195.40685875170047,197.24314880371094,2792000,0.0,0,192.87869461012443,204.21288625946426,181.5445029607846,2.241067148227131,1.8263926968025999,0.4146744514245313,2.241067148227131,202.07633255824857,183.6810566620003,0.0,1.0,12.468364949641703,0.7259751148569027,1,blue
2019-01-25,199.6125727568048,201.29089888777006,197.24315786813912,200.35301208496094,4677500,0.0,0,193.5909258355679,205.12595281844713,182.05589885268867,4.047741019630934,4.047750084059118,9.064428184046847e-06,4.047750084059118,202.688290602453,184.4935610686828,0.0,1.0,11.96646524078825,1.57666479171088,1,blue
2019-01-28,198.18106771720605,198.4179986706216,195.5352232446063,197.60845947265625,3277200,0.0,0,193.973738454531,205.44296366623269,182.50451324282932,2.8827754260153142,1.9350134143393234,4.817788840354638,4.817788840354638,203.12006666489077,184.82741024417123,0.0,1.0,11.550838975170736,-1.3698584232618605,0,blue
2019-01-29,197.63806685163178,198.1119438011844,195.1403194028121,196.70018005371094,3661900,0.0,0,194.2335164402162,205.04480584250337,183.42222703792902,2.9716243983722848,0.5034843285281454,2.4681400698441394,2.9716243983722848,203.0884662824887,185.3785665979437,0.0,1.0,11.003739172743876,-0.45963589887253464,0,blue
2019-01-30,197.86512062794918,202.2189072487704,197.35174517122056,201.4192352294922,4079500,0.0,0,194.91814930848105,205.80068890960663,184.03560970735546,4.867162077549835,5.518727195059455,0.6515651175096195,5.518727195059455,203.9716259258378,185.8646726911243,0.0,1.0,10.888061534459885,2.3991107555126012,1,blue
2019-01-31,207.12558149244916,210.255170169866,205.34852394545027,208.43862915039062,11316200,0.0,0,196.20628848624412,208.4032445130083,184.00933245947994,4.906646224415738,8.835934940373818,3.92928871595808,8.835934940373818,206.04367636409634,186.3689006083919,0.0,1.0,11.617709045236618,3.484967020602925,1,cyan
2019-02-01,209.28762917211577,211.9038418498105,208.50769138680474,211.04493713378906,6470100,0.0,0,197.61996419894,209.2998040049335,185.94012439294653,3.3961504630057675,3.4652126994198795,0.06906223641411202,3.4652126994198795,207.1929536849647,188.04697471291533,0.0,1.0,12.520828778157266,1.2503958570548646,1,cyan
2019-02-04,211.61756645913385,212.20990888434227,210.4822171150001,212.17042541503906,4397500,0.0,0,199.0061403339098,211.74721008997682,186.26507057784278,1.727691769342158,1.1649717505532067,0.5627200187889514,1.727691769342158,208.02273689458244,189.98954377323716,0.0,1.0,12.372535237887721,0.5332931917416683,1,blue
2019-02-05,212.25925400737606,213.9375799796956,212.20988837731,213.10829162597656,3091500,0.0,0,200.3495688226424,214.0297062318767,186.6694314134081,1.7276916023856188,1.7671545646565505,0.03946296227093171,1.7671545646565505,208.86757445564115,191.83156318964365,0.0,1.0,12.517734702046395,0.44203437359513487,1,cyan
2019-02-06,212.5061000605178,213.14780815810215,210.95610640878178,212.5554656982422,2698000,0.0,0,201.51232216076482,215.7463052496378,187.27833907189185,2.191701749320373,0.03951653212558881,2.152185217194784,2.191701749320373,209.65431695873244,193.3703273627972,0.0,1.0,12.48987349504328,-0.2594108016710228,0,blue
2019-02-07,210.73890781291476,211.71627806577573,208.9026177125295,211.24240112304688,2742900,0.0,0,202.4392033168747,217.10887026500544,187.76953636874399,2.8136603532462345,0.8391876324664622,3.6528479857126968,3.6528479857126968,210.50514559002895,194.37326104372048,0.0,1.0,12.011061511055333,-0.6177514988296884,0,blue
2019-02-08,209.2975195414726,213.86850320863093,209.2975195414726,213.8191375732422,3248400,0.0,0,203.5232255844877,218.89945482326763,188.14699634570778,4.570983667158316,2.6261020855840513,1.9448815815742648,4.570983667158316,211.6870179785659,195.3594331904095,0.0,1.0,12.125564342101967,1.2198007769729902,1,cyan
2019-02-11,214.2239211558295,215.86274882452452,213.58219800497105,214.33251953125,2974400,0.0,0,204.55287035870512,220.30626159276449,188.79947912464576,2.2805508195534685,2.0436112512823286,0.23693956827113993,2.2805508195534685,212.38905513318505,196.7166855842252,0.0,1.0,12.091880348939952,0.24010103297322782,1,blue
2019-02-12,215.77388616981824,216.6920387524161,214.86561575254197,216.1194305419922,3411400,0.0,0,205.6546297286765,221.681657929006,189.627601528347,1.8264229998741257,2.359519221166096,0.5330962212919701,2.359519221166096,213.20736655547336,198.10189290187964,0.0,1.0,12.077098463744122,0.8337097024055051,1,blue
2019-02-13,216.98821360211647,218.45922520453325,216.64268427642307,217.72865295410156,2996600,0.0,0,206.8047087889638,223.15898573432696,190.45043184360065,1.8165409281101859,2.339794662541067,0.523253734430881,2.339794662541067,214.09619088957933,199.51322668834828,0.0,1.0,12.120852965918472,0.7445986730918674,1,cyan
2019-02-14,216.71178633121343,218.16304868108205,215.83313222711342,217.00796508789062,2875600,0.0,0,207.77657905551578,224.18152536785686,191.3716327431747,2.3299164539686217,0.43439572698048323,1.8955207269881384,2.3299164539686217,214.8287707781228,200.72438733290878,0.0,1.0,11.911776375333861,-0.33100276717500376,0,blue
2019-02-15,219.35760748594913,219.5155714812849,217.66939929738433,219.27862548828125,2758500,0.0,0,208.87214624109697,225.5549251596131,192.18936732258084,1.8461721839005634,2.507606393394269,0.6614342094937058,2.507606393394269,215.7391231999216,202.00516928227233,0.0,1.0,12.000291240287975,1.046348874554437,1,cyan
2019-02-19,218.60730358236395,219.13056124193682,217.55095129037522,217.77801513671875,2836700,0.0,0,209.72041823746406,226.52457183696572,192.9162646379624,1.5796099515615936,0.1480642463444326,1.7276741979060262,1.7276741979060262,216.2771940677811,203.16364240714702,0.0,1.0,11.781677944521995,-0.6843395466480162,0,blue
2019-02-20,218.39998020403556,219.0022047790744,216.60317357991835,218.2913818359375,3103600,0.0,0,210.53678233896864,226.9441332738437,194.12943140409357,2.399031199156042,1.2241896423556398,1.174841556800402,2.399031199156042,216.93365025616765,204.13991442176962,0.0,1.0,11.746136826968998,0.23572934985951477,1,blue
2019-02-21,217.40286422845423,218.2124033875927,215.83312141597716,216.5143280029297,3528800,0.0,0,211.1061240513891,226.42814520183995,195.78410290093822,2.3792819716155407,0.07897844834479884,2.4582604199603395,2.4582604199603395,217.36839592832982,204.84385217444836,0.0,1.0,11.103440998409125,-0.8140742057986539,0,blue
