,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-13 09:30:00-04:00,189.97999572753906,195.65499877929688,187.1300048828125,195.375,201540,0,0
2021-07-13 10:30:00-04:00,195.3699951171875,195.61000061035156,192.32000732421875,193.97999572753906,412554,0,0
2021-07-13 11:30:00-04:00,193.99000549316406,194.80990600585938,193.8800048828125,194.0,75847,0,0
2021-07-13 12:30:00-04:00,193.9499969482422,194.25,192.0500030517578,192.8000030517578,269124,0,0
2021-07-13 13:30:00-04:00,192.6999969482422,193.27000427246094,190.32009887695312,192.13999938964844,411485,0,0
2021-07-13 14:30:00-04:00,192.23500061035156,192.6699981689453,191.44000244140625,191.67999267578125,51488,0,0
2021-07-13 15:30:00-04:00,191.7899932861328,191.8000030517578,191.02999877929688,191.1199951171875,220420,0,0
2021-07-14 09:30:00-04:00,195.52000427246094,197.7100067138672,190.6199951171875,191.22000122070312,202121,0,0
2021-07-14 10:30:00-04:00,191.3614044189453,191.63189697265625,187.00999450683594,187.375,178096,0,0
2021-07-14 11:30:00-04:00,187.19000244140625,188.14999389648438,185.74000549316406,187.66000366210938,438526,0,0
2021-07-14 12:30:00-04:00,187.7100067138672,189.1199951171875,187.45010375976562,187.49000549316406,90467,0,0
2021-07-14 13:30:00-04:00,187.69000244140625,188.60000610351562,187.41000366210938,187.6699981689453,159599,0,0
2021-07-14 14:30:00-04:00,187.80999755859375,188.64999389648438,187.61000061035156,187.61000061035156,129049,0,0
2021-07-14 15:30:00-04:00,187.49000549316406,188.08999633789062,186.33999633789062,187.1300048828125,398494,0,0
2021-07-15 09:30:00-04:00,187.0,190.6999969482422,184.77999877929688,187.36500549316406,217495,0,0
2021-07-15 10:30:00-04:00,187.36500549316406,188.0399932861328,185.60000610351562,187.25999450683594,129215,0,0
2021-07-15 11:30:00-04:00,187.16000366210938,187.33749389648438,184.3800048828125,185.02000427246094,519754,0,0
2021-07-15 12:30:00-04:00,185.0,185.02999877929688,180.22999572753906,181.52999877929688,688442,0,0
2021-07-15 13:30:00-04:00,181.3300018310547,181.6199951171875,178.07000732421875,178.69509887695312,199091,0,0
2021-07-15 14:30:00-04:00,178.80999755859375,179.85000610351562,178.52000427246094,179.08999633789062,305995,0,0
2021-07-15 15:30:00-04:00,179.17999267578125,179.83999633789062,178.8800048828125,179.63999938964844,344555,0,0
2021-07-16 09:30:00-04:00,180.75999450683594,182.4600067138672,176.5,178.77999877929688,241160,0,0
2021-07-16 10:30:00-04:00,178.9600067138672,181.60000610351562,178.9199981689453,180.97000122070312,110521,0,0
2021-07-16 11:30:00-04:00,180.8000030517578,183.2899932861328,180.8000030517578,183.22999572753906,120374,0,0
