Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-10-15,20.091191726227905,20.29929193488487,19.873632171152096,20.18578338623047,519400,0.0,0
2018-10-16,20.412802580857047,20.84792350144294,20.346588959160165,20.734413146972656,582500,0.0,0
2018-10-17,21.027642615108714,21.112774917533088,20.64927782888127,20.79116439819336,686000,0.0,0
2018-10-18,20.620905546744,20.64928359019837,20.204705067863323,20.261459350585938,391700,0.0,0
2018-10-19,20.318212586520666,20.526314619425772,19.883093434420942,20.05335807800293,283500,0.0,0
2018-10-22,20.110112827048667,20.299294365520527,19.835797160613275,20.157407760620117,267000,0.0,0
2018-10-23,19.542561955063547,19.892550550298214,18.776372949078137,19.703367233276367,569200,0.0,0
2018-10-24,19.495264924122377,19.55201919143012,18.435841710659307,18.445301055908203,659900,0.0,0
2018-10-25,18.502057549715566,19.173656709720948,18.502057549715566,18.927719116210938,348100,0.0,0
2018-10-26,18.454762557963573,19.06960563751338,18.407465826191533,18.729076385498047,312600,0.0,0
2018-10-29,18.89933879787294,19.32500031303542,18.246660213537968,18.51151466369629,421400,0.0,0
2018-10-30,18.577730769021564,19.154738277179792,18.549354533660253,19.145278930664062,422400,0.0,0
2018-10-31,19.495265889722887,19.580398196993915,19.173655352073602,19.230409622192383,564600,0.0,0
2018-11-01,19.353378191459388,21.018185208604137,19.16419668298876,20.724952697753906,669900,0.0,0
2018-11-02,20.8195501602106,20.847928206278826,20.374971596926073,20.592531204223633,397700,0.0,0
2018-11-05,20.60198344155508,20.715491978274738,19.835792699861923,20.36550521850586,579900,0.0,0
2018-11-06,20.33713205407141,20.611447724531004,20.053358840107645,20.176326751708984,536700,0.0,0
2018-11-07,20.33712770867683,20.38442263283668,19.91146617449536,20.138486862182617,908400,0.0,0
2018-11-08,20.024981067691233,20.29929493767231,20.024981067691233,20.261459350585938,391600,0.0,0
2018-11-09,20.01551875957304,20.18578338674483,19.533102917314924,19.65607261657715,549800,0.0,0
2018-11-12,19.50472884536089,19.50472884536089,18.719621047365347,19.07906723022461,572500,0.0,0
2018-11-13,19.26824618952247,19.902007892279297,19.15473584990358,19.372295379638672,441800,0.0,0
2018-11-14,19.542559086111268,19.656069420497616,18.908797412569264,18.98447036743164,564100,0.0,0
2018-11-15,19.0128472203522,19.797954754821475,18.993928531766084,19.684444427490234,1211900,0.0,0
2018-11-16,19.211491559855588,19.797958384239777,18.97501332173363,19.73174476623535,797700,0.0,0
2018-11-19,19.618234556265865,19.656071940641038,18.80474883405753,18.823667526245117,707800,0.0,0
2018-11-20,16.55347621027064,21.462764802945767,16.45888455680338,20.091190338134766,2649600,0.0,0
2018-11-21,20.110106092697922,20.40333855185434,18.729072483813784,19.17365264892578,1238100,0.0,0
2018-11-23,19.022309132263125,19.55201985487618,18.993931095553506,19.211490631103516,349800,0.0,0
2018-11-26,19.49526623237915,19.712825775146484,19.022309763309774,19.712825775146484,755200,0.0,0
2018-11-27,19.674993049771523,19.835798359494056,19.2777094495268,19.306087493896484,347400,0.0,0
2018-11-28,19.447970038105204,20.10065048855258,19.126359485953497,20.08173179626465,535700,0.0,0
2018-11-29,20.393881159781763,20.40334050507112,19.920924720427546,20.21415901184082,396000,0.0,0
2018-11-30,20.214161181196012,20.53576993462069,20.138488214945646,20.431720733642578,494200,0.0,0
2018-12-03,20.95196996593265,21.103315882648957,20.393881221471652,20.74386978149414,714500,0.0,0
2018-12-04,20.53577133492234,20.53577133492234,19.646614371896813,19.6655330657959,402000,0.0,0
2018-12-06,19.192574043508433,19.400674236734442,18.86150416014173,19.230409622192383,601600,0.0,0
2018-12-07,19.18311343088953,19.504723947298842,18.42638206114414,18.492595672607422,422600,0.0,0
2018-12-10,18.502058058288004,18.62502776051604,18.019642204394867,18.369630813598633,454100,0.0,0
2018-12-11,18.606110981205447,18.975016517466553,18.02910340567001,18.10477638244629,447600,0.0,0
2018-12-12,18.43584682684243,18.993935722104634,18.218287238299162,18.73853874206543,888400,0.0,0
2018-12-13,18.795290779498462,19.202031825322774,18.795290779498462,18.918258666992188,568500,0.0,0
2018-12-14,18.70069826361214,18.98447140886667,18.520974309385252,18.530433654785156,368100,0.0,0
2018-12-17,18.54935501886285,18.814209511487615,18.06693915905728,18.256120681762695,545000,0.0,0
2018-12-18,18.445301051156708,19.09798143967731,18.445301051156708,18.51151466369629,471400,0.0,0
2018-12-19,18.407465239273872,18.93717779311592,17.99126483806541,18.02910041809082,1017400,0.0,0
2018-12-20,18.066936715529465,18.208823289415047,17.518307306769064,17.820999145507812,482600,0.0,0
