Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-01-01,19.953714463363205,21.021869106156696,17.157226964190706,19.122928619384766,46095500.0,0.0,0
2002-02-01,19.21193462860122,20.992190862538877,18.32180721904277,19.42704963684082,29172100.0,0.0,0
2002-03-01,19.50864263058792,22.62409191991422,18.54433763927395,19.80535316467285,33331500.0,0.0,0
2002-04-01,19.768263863019197,19.805353387607642,14.887394198014638,15.903624534606934,47305900.0,0.0,0
2002-05-01,15.85911769392584,17.1201332803387,14.46458405849934,15.465978622436523,115076500.0,0.0,0
2002-06-01,15.391804393969085,15.569829913566585,12.981039850335373,14.093700408935547,57007000.0,0.0,0
2002-07-01,14.09369740341649,14.09369740341649,10.16229745992876,12.239263534545898,94359700.0,0.0,0
2002-08-01,12.23926325097066,14.24205234887597,11.297210527854126,12.20217514038086,31483000.0,0.0,0
2002-09-01,12.202175855010857,12.320859513633899,9.858170767564182,10.59252643585205,46113700.0,0.0,0
2002-10-01,10.533186155754017,13.24807842940731,8.382042758296759,12.521139144897461,68641400.0,0.0,0
2002-11-01,12.37278272402503,14.575849601861721,11.831287678516532,14.27914047241211,49294800.0,0.0,0
2002-12-01,14.813219700057186,15.184106535545236,12.038986340385087,13.344508171081543,34103000.0,0.0,0
2003-01-01,13.351927275040607,14.746461279023555,11.24528974734851,12.276354789733887,55118900.0,0.0,0
2003-02-01,12.2986071872536,12.454380391067124,10.74088222322321,11.37880802154541,27349400.0,0.0,0
2003-03-01,11.57167140585361,11.994482239741634,9.97685733306031,11.497493743896484,40285100.0,0.0,0
2003-04-01,11.57166808427702,12.053820626367559,9.97685446926522,11.88321304321289,57133300.0,0.0,0
2003-05-01,11.890633605360811,13.010712126667611,11.875797790949061,12.99587631225586,34758000.0,0.0,0
2003-06-01,12.995873296854105,13.960178372734358,12.053820522607195,13.418684005737305,44137500.0,0.0,0
2003-07-01,13.33708592416417,15.428886769188518,13.092300748997928,14.405240058898926,47924200.0,0.0,0
2003-08-01,14.776133110926864,16.319022449565683,13.908257769516206,15.695932388305664,40257200.0,0.0,0
2003-09-01,15.70334894583121,17.743226576695903,15.577247362966734,16.571224212646484,97549300.0,0.0,0
2003-10-01,16.675066549285965,17.802562514778895,16.16324389565687,17.357498168945312,75933000.0,0.0,0
2003-11-01,17.483604461140978,18.818797861476995,17.43168053273397,18.470163345336914,35028200.0,0.0,0
2003-12-01,18.52950460925908,19.69408896133615,17.83965491922085,19.523481369018555,41424900.0,0.0,0
2004-01-01,19.397377306068226,19.990796972215946,16.207751729249313,17.55777931213379,96231800.0,0.0,0
2004-02-01,17.505860392733375,17.787733788928705,16.215174266283164,17.134973526000977,55282500.0,0.0,0
2004-03-01,17.068215955057855,18.49983966972083,16.771506706769976,18.3959903717041,50341600.0,0.0,0
2004-04-01,18.26246582203527,19.219352986709172,17.44651461626585,17.6319580078125,67941400.0,0.0,0
2004-05-01,17.60229086971278,18.306976503016138,16.979200802216646,18.25505256652832,51543400.0,0.0,0
2004-06-01,18.240212621533786,20.66581259111512,18.0250976021424,20.38393783569336,70477100.0,0.0,0
2004-07-01,20.413615150990935,20.84384389492976,17.73581130183549,18.269887924194336,59640600.0,0.0,0
2004-08-01,18.180872224907173,19.790521092582395,17.246237261596953,19.360292434692383,50761800.0,0.0,0
2004-09-01,19.39737792347937,20.213329106140957,19.17484642585383,20.064973831176758,41167300.0,0.0,0
2004-10-01,20.042722572861436,20.458115383619464,16.771501181647672,17.958337783813477,91723000.0,0.0,0
2004-11-01,17.913830461245187,19.449301441520387,17.74322288895255,19.241605758666992,55397000.0,0.0,0
2004-12-01,19.286117412425853,20.472955690000905,19.24161138377787,20.027891159057617,52102600.0,0.0,0
2005-01-01,19.990803466006387,20.087233432613463,18.3143945929189,19.323205947875977,64763000.0,0.0,0
2005-02-01,18.952314376831055,19.36029069415868,18.091857138408074,18.952314376831055,50801900.0,0.0,0
2005-03-01,18.974570179053572,19.263861453906717,17.45393474095244,17.913833618164062,52236600.0,0.0,0
2005-04-01,18.522083350716166,18.692692326973518,15.606914752621538,16.096485137939453,98810800.0,0.0,0
2005-05-01,16.059394535323662,17.305574128656772,15.57724208702278,17.26848602294922,61095300.0,0.0,0
2005-06-01,17.238818340909507,17.891579902977067,16.73441206517208,16.816007614135742,46249300.0,0.0,0
2005-07-01,16.838265771472727,18.61852260275104,16.467378872672192,18.574016571044922,68416800.0,0.0,0
2005-08-01,18.395986685165525,19.06358412855397,17.92125198304131,18.09927749633789,46807100.0,0.0,0
2005-09-01,18.17345328703755,19.664418399956688,18.13636517278827,18.885555267333984,46113500.0,0.0,0
2005-10-01,18.789129549380526,19.98338577257799,18.20312900641723,19.516067504882812,54874600.0,0.0,0
2005-11-01,19.58717555058869,21.49409031412052,19.519607563696823,21.35144805908203,43679100.0,0.0,0
2005-12-01,21.39648346232326,22.16976039769141,21.036121979257214,21.67426300048828,44847100.0,0.0,0
2006-01-01,21.651740286130202,24.28688493455249,21.636724866060455,23.671268463134766,71952700.0,0.0,0
2006-02-01,23.536139234577682,24.8124202322474,23.370972430774184,24.51962661743164,48806300.0,0.0,0
2006-03-01,24.59469964198985,24.729835590344123,21.178769533921706,22.575172424316406,78452600.0,0.0,0
2006-04-01,22.567663353498382,23.033131432915965,21.47156327298689,21.824417114257812,47232400.0,0.0,0
2006-05-01,21.786878837834056,22.52261732684306,19.647229905394077,21.13372230529785,58902600.0,0.0,0
2006-06-01,21.13372240895777,21.92201487843348,19.279360755453933,21.261350631713867,57083000.0,0.0,0
2006-07-01,20.83342329574066,22.049645393874155,20.540629696835204,21.96706199645996,38983300.0,0.0,0
2006-08-01,21.65925228097114,22.267362594604492,20.58567387673785,22.267362594604492,35184400.0,0.0,0
2006-09-01,22.372469739106222,24.887497482439755,21.23132469067433,23.80640983581543,45445900.0,0.0,0
2006-10-01,23.686287659533956,25.217826476629508,22.410006743903917,24.707313537597656,53513000.0,0.0,0
2006-11-01,24.822163590543564,26.697107879522974,24.609617106392523,25.58125114440918,44338400.0,0.0,0
2006-12-01,25.657166041837684,28.84533525435137,25.391486480665726,28.033111572265625,37760700.0,0.0,0
2007-01-01,27.744655603460625,28.830151275365225,27.258839925680356,28.655561447143555,57978300.0,0.0,0
2007-02-01,28.647972314601187,29.794193517210704,26.79579639302859,27.160158157348633,50089000.0,0.0,0
2007-03-01,26.606023979830972,29.566467243099176,26.02152608854203,29.25524139404297,64686200.0,0.0,0
2007-04-01,29.12619655882171,30.04469494972683,28.518926929575766,29.680330276489258,46514500.0,0.0,0
2007-05-01,29.612007951892245,31.266819260519227,28.57965118028908,31.07704734802246,42643800.0,0.0,0
2007-06-01,31.046690829936324,33.42263345585361,29.270425339250895,32.557273864746094,100658500.0,0.0,0
2007-07-01,32.35231324716735,33.39985496363814,30.196504310959494,31.980361938476562,71958100.0,0.0,0
2007-08-01,31.91964302482434,32.52691271639186,28.27602197972888,31.28200912475586,59963300.0,0.0,0
2007-09-01,31.31236562077303,31.532501734648207,28.27601501512231,30.55327796936035,69244900.0,0.0,0
2007-10-01,30.553283787692603,32.124595293690156,28.76942862544499,29.642377853393555,81764200.0,0.0,0
2007-11-01,29.808961429027786,30.353591768484154,25.33684879435178,26.5104923248291,97094200.0,0.0,0
2007-12-01,26.464464844434882,29.486782384830875,25.428899999263336,27.638105392456055,69566200.0,0.0,0
2008-01-01,27.9065956664097,28.113709283323804,24.477719552278717,26.556522369384766,88359200.0,0.0,0
2008-02-01,26.180649761025713,28.681349192802955,25.10672803624209,27.039785385131836,76378000.0,0.0,0
2008-03-01,26.947737128292832,28.359175753979656,24.86893144872157,26.978418350219727,62093900.0,0.0,0
2008-04-01,26.986093181457274,30.38428533587205,26.848017429154062,28.804086685180664,79990400.0,0.0,0
2008-05-01,28.788747278454792,32.24830805512217,27.998649342969323,31.312461853027344,53438800.0,0.0,0
2008-06-01,31.120684200515555,31.903112407792428,29.164615145424065,31.235748291015625,60211700.0,0.0,0
2008-07-01,30.55303509476719,32.21761021812743,29.31802623488019,32.03350830078125,89425700.0,0.0,0
2008-08-01,32.08722179492676,32.186940908495075,29.993073590759344,31.7266902923584,52197000.0,0.0,0
2008-09-01,32.04885755159806,33.015387713364596,26.464471465662903,29.149272918701172,99579900.0,0.0,0
2008-10-01,28.865462440422622,28.942169910975625,18.99305969558511,25.352205276489258,121041200.0,0.0,0
2008-11-01,25.888115733533095,25.927079790969827,20.487614729878615,24.142498016357422,77945200.0,0.0,0
2008-12-01,23.378793843713986,25.701087008790825,20.456444613249737,25.553022384643555,90823300.0,0.0,0
2009-01-01,25.35819842610829,27.119399540665235,24.087949828779244,24.59449005126953,93406200.0,0.0,0
